neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
1268	-0.642324226	8.832521072	0.369064393	0.551042631	0.995803853	1268	0.99284724	Mixed	0.458917836
1429	0.778947023	8.108752057	0.369329179	0.55108831	0.995803853	1429	0.99284724	CD14 Monocytes	1
2034	-0.810942426	8.5383371	0.36925511	0.551127836	0.995803853	2034	0.99284724	CD14 Monocytes	0.994091581
1646	-0.774661109	8.043131012	0.368761074	0.551391611	0.995803853	1646	0.99284724	CD16 NK	0.957831325
402	-0.864575368	8.051038485	0.368257902	0.551660516	0.995803853	402	0.99284724	CD16 NK	0.989830508
2201	1.070559954	8.922776817	0.368188921	0.5516974	0.995803853	2201	0.99284724	CD14 Monocytes	0.994910941
798	-0.634939734	8.471734181	0.367492272	0.551883628	0.995803853	798	0.99284724	CD16 NK	0.989455185
1043	-0.683019793	8.384933284	0.36754921	0.551948082	0.995803853	1043	0.99284724	Mixed	0.512820513
1734	0.716156998	8.500921639	0.367626785	0.551998155	0.995803853	1734	0.99284724	CD14 Monocytes	0.99375
1556	-0.635701247	8.816161455	0.366404696	0.552466875	0.995803853	1556	0.99284724	Mixed	0.696390658
573	0.560440643	8.483860942	0.366263425	0.552542723	0.995803853	573	0.99284724	CD14 Monocytes	0.903719912
606	-0.770153195	8.469121628	0.365695715	0.553033744	0.995803853	606	0.99284724	CD8 Activated	0.772357724
1636	0.723409074	8.713757076	0.364539195	0.553655765	0.995803853	1636	0.99284724	CD14 Monocytes	0.964435146
688	0.666552591	8.984817581	0.363820289	0.553857646	0.995803853	688	0.99284724	CD4 Activated	0.858736059
1458	0.929263664	8.879934796	0.363569453	0.554178378	0.995803853	1458	0.99284724	CD14 Monocytes	0.997797357
1524	0.642659544	9.139604442	0.359819423	0.556024137	0.995803853	1524	0.99284724	CD8 Activated	0.911684783
1134	0.687748476	8.663908569	0.359791801	0.55622342	0.995803853	1134	0.99284724	CD14 Monocytes	0.99795082
551	-0.640861904	8.003704098	0.359158947	0.556383377	0.995803853	551	0.99284724	Mixed	0.645962733
378	-0.806670405	8.845048206	0.358996395	0.556655892	0.995803853	378	0.99284724	CD16 NK	0.951937984
1273	0.721168975	8.85500377	0.358911105	0.556702304	0.995803853	1273	0.99284724	CD14 Monocytes	1
486	0.742848491	9.262223535	0.358130092	0.557028532	0.995803853	486	0.99284724	CD4 Activated	0.826353422
1575	-0.717566046	8.659587391	0.358261204	0.55705621	0.995803853	1575	0.99284724	CD4 Naive	0.951162791
1309	0.718533215	8.256046246	0.357926814	0.557238474	0.995803853	1309	0.99284724	CD14 Monocytes	0.954261954
1341	-0.675540433	9.350298972	0.357209014	0.557446616	0.995803853	1341	0.99284724	Mixed	0.439577039
399	-0.774444363	9.434462848	0.356825239	0.55765763	0.995803853	399	0.99284724	Activated B Cells	0.90228013
732	-0.744978846	7.901488789	0.356092886	0.558064784	0.995803853	732	0.99284724	Mixed	0.686098655
1738	-0.988376468	9.106119265	0.355929151	0.558329768	0.995803853	1738	0.99284724	CD8 Activated	0.918032787
1014	0.882571014	9.085528554	0.35538659	0.558626885	0.995803853	1014	0.99284724	CD14 Monocytes	0.998223801
2180	0.838324417	9.428122198	0.355001584	0.558837911	0.995803853	2180	0.99284724	CD8 Activated	0.970149254
724	0.681442341	8.252773532	0.354616092	0.559049359	0.995803853	724	0.99284724	CD14 Monocytes	1
377	-0.639359147	9.0453771	0.353660984	0.559391485	0.995803853	377	0.99284724	CD8 Activated	0.987538941
1802	-0.703991476	8.018687061	0.353172753	0.559660154	0.995803853	1802	0.99284724	CD16 Monocytes	1
192	-0.744802533	9.363577653	0.353109498	0.559694981	0.995803853	192	0.99284724	CD16 NK	0.992798354
23	1.082306331	10.03860054	0.353420448	0.559706189	0.995803853	23	0.99284724	CD4 Activated	0.883529412
69	0.705064788	9.589359916	0.35270862	0.559915796	0.995803853	69	0.99284724	CD8 Activated	0.94076999
1089	-0.843472245	9.323543239	0.352972827	0.559952481	0.995803853	1089	0.99284724	Mixed	0.621262458
1194	0.712834763	8.628269039	0.352664936	0.560122015	0.995803853	1194	0.99284724	CD14 Monocytes	0.955587393
2174	-0.851198069	9.531987084	0.351841955	0.560575667	0.995803853	2174	0.99284724	Mixed	0.653846154
860	-0.873363099	10.20151395	0.351727147	0.56063901	0.995803853	860	0.99284724	CD8 Activated	0.965879265
1503	-0.584862573	8.673502244	0.351375174	0.560651533	0.995803853	1503	0.99284724	CD16 NK	0.980530973
659	-0.732403088	9.592361656	0.351318893	0.560682628	0.995803853	659	0.99284724	CD4 Naive	0.859564165
867	0.612193994	8.652077009	0.351234117	0.560740751	0.995803853	867	0.99284724	CD14 Monocytes	0.894915254
1825	-0.821180851	7.353973054	0.350013129	0.561405018	0.995803853	1825	0.99284724	Intermediate Monocytes	0.743944637
1044	-0.615232458	8.953026998	0.349401629	0.56174395	0.995803853	1044	0.99284724	CD4 Activated	0.977309562
1812	-0.603717533	8.721816157	0.347810286	0.56262787	0.995803853	1812	0.99284724	Memory B Cells	0.857471264
267	0.600254907	8.943227781	0.346581496	0.563312292	0.995803853	267	0.99284724	Mixed	0.538888889
1066	-0.851959877	9.364996019	0.346822555	0.563358288	0.995803853	1066	0.99284724	Mixed	0.506968641
2023	-0.818567728	8.182537645	0.346521731	0.563525924	0.995803853	2023	0.99284724	CD14 Monocytes	0.992462312
352	-0.764170234	9.79243266	0.345681509	0.563814621	0.995803853	352	0.99284724	CD4 Naive	0.908709339
850	-0.690969563	8.28648373	0.345161984	0.564262041	0.995803853	850	0.99284724	CD4 Naive	0.990322581
529	0.879553914	9.486113987	0.345085088	0.564327873	0.995803853	529	0.99284724	CD4 Activated	0.925989673
1618	-0.675941701	8.924193106	0.344186592	0.564666581	0.995803853	1618	0.99284724	CD16 NK	0.737394958
37	0.545841383	8.858210167	0.343871816	0.564827397	0.995803853	37	0.99284724	CD14 Monocytes	0.976271186
705	0.713683026	8.724937154	0.343904827	0.564988404	0.995803853	705	0.99284724	CD8 Activated	0.947159841
441	-0.829086866	9.235133226	0.342479198	0.565788308	0.995803853	441	0.99284724	CD8 Activated	0.984924623
2243	-0.651378882	8.400540546	0.340168149	0.566996796	0.995803853	2243	0.99284724	CD16 NK	1
944	-0.697291013	8.057120777	0.338216139	0.568023561	0.995803853	944	0.99284724	CD16 NK	0.998046875
1094	0.657163084	9.052178779	0.336772181	0.568835857	0.995803853	1094	0.99284724	CD4 Activated	0.801381693
1230	0.716105635	8.691079685	0.336862885	0.568961664	0.995803853	1230	0.99284724	CD14 Monocytes	0.978
1300	-0.87705336	7.934363791	0.335104562	0.569962498	0.995803853	1300	0.99284724	CD14 Monocytes	0.951020408
1204	-0.69070302	8.218762141	0.334479738	0.570285045	0.995803853	1204	0.99284724	CD4 Activated	0.764444444
554	0.627042636	8.190822255	0.334008813	0.570411481	0.995803853	554	0.99284724	CD8 Activated	0.968446602
2238	0.589609965	8.946976479	0.332716973	0.571151077	0.995803853	2238	0.99284724	CD4 Activated	0.74068323
967	0.785357918	8.298482029	0.330984399	0.572321618	0.995803853	967	0.99284724	CD14 Monocytes	1
1144	-0.629214208	8.992817898	0.329271746	0.573132999	0.995803853	1144	0.99284724	CD8 Activated	0.934545455
62	-0.76680722	10.34981219	0.329001389	0.573289114	0.995803853	62	0.99284724	CD4 Naive	0.838306731
2153	-0.589818819	9.055272775	0.328304666	0.573691827	0.995803853	2153	0.99284724	Mixed	0.404958678
1425	-0.669241963	7.974819271	0.327126242	0.574374274	0.995803853	1425	0.99284724	CD16 NK	0.763157895
2052	-0.742718758	7.693603498	0.325883347	0.575100318	0.995803853	2052	0.99284724	Intermediate Monocytes	0.805825243
768	-0.599523813	8.167674079	0.325500128	0.575318693	0.995803853	768	0.99284724	CD16 Monocytes	0.991825613
1549	-0.846889578	8.526862163	0.325571172	0.575451281	0.995803853	1549	0.99284724	Mixed	0.648734177
1005	-0.808668909	8.258763835	0.324802037	0.575898778	0.995803853	1005	0.99284724	CD14 Monocytes	0.963235294
1998	-0.721251587	8.716673803	0.32461047	0.576010346	0.995803853	1998	0.99284724	CD8 Activated	0.96347032
1919	0.618163671	9.129139975	0.323719517	0.576356466	0.995803853	1919	0.99284724	Mixed	0.465357968
257	-0.664299948	8.777122315	0.323883859	0.576422666	0.995803853	257	0.99284724	CD16 NK	0.93125
729	0.681329117	7.874967147	0.323493389	0.576504213	0.995803853	729	0.99284724	Mixed	0.590759076
1592	-0.692632591	9.498428089	0.323181845	0.576670581	0.995803853	1592	0.99284724	CD4 Activated	0.824512535
1408	0.531493502	8.92537146	0.322929341	0.576818217	0.995803853	1408	0.99284724	CD4 Activated	0.883597884
1071	0.627194899	9.325677669	0.322824299	0.576879657	0.995803853	1071	0.99284724	CD4 Activated	0.774566474
542	-0.736352423	8.032910285	0.322952007	0.576978068	0.995803853	542	0.99284724	CD16 Monocytes	0.993303571
1267	-0.552906611	8.302386794	0.322040439	0.577338563	0.995803853	1267	0.99284724	cDC	0.949602122
219	-0.672630535	9.093177619	0.321581154	0.577607794	0.995803853	219	0.99284724	Mixed	0.656126482
403	-0.720132889	9.696795877	0.321331675	0.577754146	0.995803853	403	0.99284724	CD4 Activated	0.91194487
2011	0.545471821	8.679858036	0.320992237	0.577953391	0.995803853	2011	0.99284724	CD8 Activated	0.767567568
959	-0.58490985	8.29364499	0.320053687	0.57850504	0.995803853	959	0.99284724	CD16 Monocytes	0.991683992
985	-0.566904751	8.493695991	0.318657	0.579327963	0.995803853	985	0.99284724	Intermediate Monocytes	0.725177305
290	-1.20472597	9.312147311	0.318201423	0.579768537	0.995803853	290	0.99284724	CD4 Activated	0.910931174
408	-0.619665999	8.563293982	0.317648267	0.580031989	0.995803853	408	0.99284724	CD16 NK	0.994423792
1078	-0.911863225	8.943841021	0.317344685	0.580274727	0.995803853	1078	0.99284724	CD8 Activated	0.986607143
491	-0.573751162	8.833258072	0.316588583	0.580551085	0.995803853	491	0.99284724	Memory B Cells	0.951476793
164	-0.645271496	8.487288142	0.316861664	0.580560513	0.995803853	164	0.99284724	Mixed	0.547752809
1891	0.581953046	7.705780659	0.31482449	0.581598452	0.995803853	1891	0.99284724	Mixed	0.46090535
1516	-0.605202902	8.119688352	0.314222888	0.581956521	0.995803853	1516	0.99284724	Intermediate Monocytes	0.895287958
1478	-0.629425316	8.419485524	0.314240674	0.582049188	0.995803853	1478	0.99284724	CD4 Naive	0.80952381
2239	-0.631361658	8.250850872	0.313877613	0.582162233	0.995803853	2239	0.99284724	CD16 NK	1
682	-0.869728655	9.653323954	0.31218438	0.583342967	0.995803853	682	0.99284724	CD8 Activated	0.992010652
879	-0.903590717	7.70579062	0.311996308	0.583455424	0.995803853	879	0.99284724	CD14 Monocytes	0.990610329
1968	0.535736254	8.538753482	0.310649377	0.584092868	0.995803853	1968	0.99284724	CD14 Monocytes	0.86774942
1878	0.682002253	8.453319653	0.310772677	0.584188193	0.995803853	1878	0.99284724	CD14 Monocytes	0.98409894
1287	0.707353545	9.008369077	0.309720571	0.584819771	0.995803853	1287	0.99284724	CD4 Activated	0.870445344
2170	0.651188222	8.884276657	0.308258271	0.585699946	0.995803853	2170	0.99284724	CD8 Activated	0.988215488
1706	-0.653637896	7.748014565	0.306712554	0.586465305	0.995803853	1706	0.99284724	Mixed	0.577540107
886	-0.641507863	7.946004367	0.3060977	0.586837644	0.995803853	886	0.99284724	Mixed	0.542372881
1570	0.596042539	9.074282763	0.304160793	0.58801381	0.995803853	1570	0.99284724	Mixed	0.683060109
853	-0.735865956	9.207460413	0.304359199	0.588049529	0.995803853	853	0.99284724	CD16 NK	0.984455959
1637	-0.668996491	9.311263727	0.303611661	0.588348161	0.995803853	1637	0.99284724	Mixed	0.61130742
101	-0.622754988	8.357347121	0.303604489	0.588432466	0.995803853	101	0.99284724	CD4 Naive	0.99132948
1999	0.762127463	8.466363811	0.303639426	0.5884983	0.995803853	1999	0.99284724	Mixed	0.531986532
623	-0.641892921	9.155835425	0.303223491	0.588584747	0.995803853	623	0.99284724	CD4 Activated	0.917098446
39	0.576521908	8.213513657	0.302547451	0.588997262	0.995803853	39	0.99284724	CD4 Activated	0.965517241
1616	0.629763804	8.506632472	0.301903312	0.589557378	0.995803853	1616	0.99284724	Mixed	0.481049563
923	-0.626701395	8.181500503	0.301096424	0.589884718	0.995803853	923	0.99284724	CD16 NK	0.805418719
1768	0.593091331	8.932180847	0.300487894	0.590257734	0.995803853	1768	0.99284724	Mixed	0.522875817
56	-0.650470975	9.450276814	0.300187491	0.590442057	0.995803853	56	0.99284724	CD16 NK	1
323	-0.68957262	8.969255316	0.300279127	0.590551805	0.995803853	323	0.99284724	CD4 Naive	0.944690265
59	-0.631594868	9.649530013	0.299488281	0.590871553	0.995803853	59	0.99284724	CD16 NK	0.898582334
2010	0.762952634	9.30902547	0.298705026	0.591518939	0.995803853	2010	0.99284724	CD8 Naive	0.994
1018	0.564111753	8.66220489	0.298332096	0.591590222	0.995803853	1018	0.99284724	CD4 Naive	0.852886406
608	0.590446152	9.386596943	0.29734039	0.592195033	0.995803853	608	0.99284724	CD8 Activated	0.981400438
41	0.730460394	8.995558396	0.29749688	0.592263496	0.995803853	41	0.99284724	CD14 Monocytes	0.996381182
1278	0.595006749	8.448282986	0.295719355	0.593362557	0.995803853	1278	0.99284724	CD14 Monocytes	0.862275449
1769	-0.664501642	8.160699475	0.295640224	0.593399833	0.995803853	1769	0.99284724	CD8 Activated	0.812371134
966	0.540845723	8.096471423	0.295328884	0.593440162	0.995803853	966	0.99284724	Intermediate Monocytes	0.985714286
2077	-0.657893475	7.745590655	0.294973421	0.593660771	0.995803853	2077	0.99284724	Intermediate Monocytes	0.936339523
1205	-0.68073139	8.591408891	0.295184587	0.593694054	0.995803853	1205	0.99284724	CD16 NK	0.959459459
38	-0.686906596	9.142217621	0.293352743	0.594683629	0.995803853	38	0.99284724	Activated B Cells	0.998102467
1675	0.526296255	8.557508203	0.292857402	0.594977626	0.995803853	1675	0.99284724	CD16 Monocytes	0.997959184
908	0.554733882	8.638082266	0.292677033	0.595095144	0.995803853	908	0.99284724	CD16 Monocytes	0.998287671
5	0.550605796	8.674180912	0.292297088	0.595327363	0.995803853	5	0.99284724	CD16 NK	0.987087518
93	-0.599537108	8.99844744	0.291850576	0.59560638	0.995803853	93	0.99284724	CD56 NK	0.984649123
877	0.581012361	9.164132631	0.288744196	0.597555235	0.995803853	877	0.99284724	CD4 Activated	0.87109905
1535	-0.633326149	8.073283766	0.287623459	0.598262834	0.995803853	1535	0.99284724	Intermediate Monocytes	0.835341365
591	-0.688293901	8.922008913	0.28780727	0.598307692	0.995803853	591	0.99284724	CD4 Naive	0.750825083
562	-0.979178553	9.19870194	0.287542784	0.598474518	0.995803853	562	0.99284724	CD4 Activated	0.906724512
1032	-0.63468752	9.495599276	0.286936819	0.598695411	0.995803853	1032	0.99284724	CD4 Activated	0.859234234
1305	-0.67514892	9.102412371	0.28641601	0.599069575	0.995803853	1305	0.99284724	CD8 Activated	0.931392931
1954	-0.569367703	8.900127032	0.28550381	0.599602737	0.995803853	1954	0.99284724	CD16 NK	0.880165289
1620	0.719267942	7.934910559	0.285151786	0.599987197	0.995803853	1620	0.99284724	CD14 Monocytes	0.975778547
1125	-0.667362014	9.143752859	0.283979449	0.60057238	0.995803853	1125	0.99284724	Mixed	0.450526316
1222	-0.625968943	8.852879663	0.283853902	0.600800277	0.995803853	1222	0.99284724	Mixed	0.556426332
1746	0.490758237	8.665960109	0.283509764	0.600870214	0.995803853	1746	0.99284724	CD14 Monocytes	0.961182994
1859	-0.645445306	8.214247651	0.28372885	0.600891332	0.995803853	1859	0.99284724	CD4 Activated	0.969798658
619	-0.564466713	8.181620847	0.28167745	0.602039987	0.995803853	619	0.99284724	CD16 Monocytes	0.871848739
1422	0.602462392	8.267442399	0.280859211	0.602713306	0.995803853	1422	0.99284724	Plasma Cells	0.711111111
265	0.589597722	8.969534889	0.280531716	0.602780725	0.995803853	265	0.99284724	CD16 NK	0.987152034
1127	-1.025505544	9.378962929	0.28062099	0.602876325	0.995803853	1127	0.99284724	CD4 Activated	0.865384615
1390	-0.771391663	8.301358184	0.280065049	0.603232902	0.995803853	1390	0.99284724	CD14 Monocytes	0.86985173
1187	0.671108466	8.492854813	0.27947889	0.603609355	0.995803853	1187	0.99284724	CD14 Monocytes	0.978227061
2119	-0.648643762	8.797427713	0.279379768	0.603673065	0.995803853	2119	0.99284724	Mixed	0.584
1057	-0.549250727	8.454618898	0.277870182	0.604486409	0.995803853	1057	0.99284724	CD16 Monocytes	0.99223301
1995	-0.579206017	9.02578886	0.277578051	0.604675013	0.995803853	1995	0.99284724	Mixed	0.444256757
1174	-0.482075183	8.369836805	0.276273101	0.605519074	0.995803853	1174	0.99284724	cDC	0.978891821
155	0.568022831	8.440729898	0.275573052	0.606130922	0.995803853	155	0.99284724	CD14 Monocytes	1
509	-0.645711307	8.834859865	0.275292062	0.606313212	0.995803853	509	0.99284724	CD4 Activated	0.951315789
1227	0.546944424	7.86585896	0.27298339	0.60765835	0.995803853	1227	0.99284724	CD14 Monocytes	0.920731707
782	0.563718567	8.630523467	0.273021748	0.607790459	0.995803853	782	0.99284724	CD16 NK	0.987711214
950	0.763870038	7.76824504	0.272576244	0.608081264	0.995803853	950	0.99284724	CD14 Monocytes	1
1208	0.684407252	8.011755368	0.27199663	0.608460068	0.995803853	1208	0.99284724	CD8 Activated	0.959090909
2016	0.583494026	8.448497298	0.271430402	0.608830624	0.995803853	2016	0.99284724	CD4 Activated	0.803519062
422	-0.682774075	9.802452051	0.270508276	0.609278836	0.995803853	422	0.99284724	Mixed	0.500628931
78	0.647076367	8.704612692	0.27039096	0.609512157	0.995803853	78	0.99284724	CD14 Monocytes	0.996742671
1067	0.711438875	8.323045223	0.269737073	0.609941753	0.995803853	1067	0.99284724	Mixed	0.603580563
51	-0.585707637	9.214256491	0.268473546	0.610618127	0.995803853	51	0.99284724	Mixed	0.68401487
1243	-0.477034333	8.516180241	0.268458287	0.610628195	0.995803853	1243	0.99284724	Mixed	0.521939954
2120	-0.724422989	7.92194267	0.268011122	0.611078894	0.995803853	2120	0.99284724	Mixed	0.696902655
1779	-0.734767375	9.521482634	0.267840607	0.611191491	0.995803853	1779	0.99284724	CD4 Naive	0.950213371
1818	-0.788497337	9.19197094	0.267123937	0.611665238	0.995803853	1818	0.99284724	Mixed	0.675276753
806	-0.571342865	8.059356327	0.264938699	0.612960333	0.995803853	806	0.99284724	Intermediate Monocytes	0.898089172
669	-0.491972056	8.634378925	0.262773894	0.6144046	0.995803853	669	0.99284724	cDC	0.990338164
498	-0.501768195	8.591171563	0.261368817	0.615346067	0.995803853	498	0.99284724	Memory B Cells	0.946601942
444	-0.465770291	8.420958073	0.26118891	0.615466846	0.995803853	444	0.99284724	cDC	0.98687664
1206	-0.702074934	9.292715685	0.261238454	0.615586803	0.995803853	1206	0.99284724	CD4 Activated	0.784194529
1441	0.600384438	8.739841271	0.260805449	0.615877532	0.995803853	1441	0.99284724	CD8 Activated	0.816029144
2106	0.508962737	8.607132005	0.260059456	0.616226302	0.995803853	2106	0.99284724	CD14 Monocytes	0.921146953
1197	-0.620830245	9.585953748	0.259895423	0.616336774	0.995803853	1197	0.99284724	Mixed	0.673048601
19	0.665586306	8.311274415	0.25997987	0.616432695	0.995803853	19	0.99284724	CD14 Monocytes	0.998102467
325	-0.651405207	9.513252458	0.259418139	0.616658463	0.995803853	325	0.99284724	Activated B Cells	0.952606635
569	0.626134183	8.525194403	0.258054284	0.617731929	0.995803853	569	0.99284724	CD14 Monocytes	0.990875912
2168	-0.643003912	8.110152887	0.25780928	0.617897679	0.995803853	2168	0.99284724	Mixed	0.501960784
1501	-0.651426104	9.452510162	0.257077512	0.618241509	0.995803853	1501	0.99284724	CD16 NK	0.998687664
1840	-0.565766073	8.816496443	0.254808683	0.619791159	0.995803853	1840	0.99284724	CD4 Naive	0.849236641
1440	-0.522917723	8.24190096	0.254720715	0.619844747	0.995803853	1440	0.99284724	CD16 Monocytes	0.961445783
917	0.637737105	9.468594374	0.254177164	0.620292609	0.995803853	917	0.99284724	CD8 Activated	0.98579235
534	-0.663496196	7.88347	0.254089646	0.620426441	0.995803853	534	0.99284724	Mixed	0.609284333
1627	-0.551833275	8.238954423	0.253710615	0.620534752	0.995803853	1627	0.99284724	Mixed	0.524096386
2007	0.627540402	8.287621431	0.253856166	0.620585949	0.995803853	2007	0.99284724	CD14 Monocytes	1
1461	0.492911175	8.715658721	0.253373393	0.620765497	0.995803853	1461	0.99284724	CD4 Activated	0.739219713
1192	-0.580318617	8.722155797	0.251560042	0.622159575	0.995803853	1192	0.99284724	CD8 Activated	0.8203125
2092	-0.744635501	8.119650347	0.251193735	0.622411457	0.995803853	2092	0.99284724	CD14 Monocytes	0.988764045
532	-0.518768648	8.783312288	0.250793692	0.622537114	0.995803853	532	0.99284724	CD4 Activated	0.876122083
2156	-0.460687139	8.490794818	0.250118532	0.623002679	0.995803853	2156	0.99284724	CD4 Activated	0.962686567
33	-0.725977256	8.32357884	0.250320245	0.623013029	0.995803853	33	0.99284724	CD8 Activated	0.963350785
385	-0.605280992	9.280763716	0.249626497	0.623342466	0.995803853	385	0.99284724	CD16 NK	0.998867497
661	0.573979717	8.602820225	0.248440754	0.624311933	0.995803853	661	0.99284724	CD16 NK	0.80872914
734	-0.67975558	8.241946126	0.247354763	0.625065276	0.995803853	734	0.99284724	CD8 Activated	0.897651007
1511	-0.719554584	8.465935773	0.24694442	0.625350469	0.995803853	1511	0.99284724	GDT	0.763380282
1306	-0.575255103	9.025346027	0.24630583	0.625646737	0.995803853	1306	0.99284724	Mixed	0.586278586
2015	0.472298236	8.904250107	0.245736599	0.626043694	0.995803853	2015	0.99284724	CD4 Activated	0.906766917
622	0.541812432	8.785930835	0.245779396	0.626089144	0.995803853	622	0.99284724	CD16 NK	0.998533724
1354	-0.711244949	7.632648052	0.245783733	0.626158776	0.995803853	1354	0.99284724	CD14 Monocytes	1
1733	0.674914204	8.316367072	0.245608369	0.626281109	0.995803853	1733	0.99284724	CD14 Monocytes	0.957089552
1808	-0.60358953	9.462837961	0.244427906	0.626958514	0.995803853	1808	0.99284724	Mixed	0.643305439
845	0.56941296	8.323502501	0.24405364	0.627368081	0.995803853	845	0.99284724	CD8 Activated	0.908510638
1885	0.561127781	9.623993789	0.243741384	0.627439645	0.995803853	1885	0.99284724	CD4 Activated	0.778181818
1163	0.5279852	8.984963068	0.243737335	0.627442485	0.995803853	1163	0.99284724	CD16 NK	0.974564926
1676	0.634651631	8.545992409	0.24330733	0.6278914	0.995803853	1676	0.99284724	CD14 Monocytes	0.971088435
84	-0.767771481	9.361465401	0.242409345	0.628522408	0.995803853	84	0.99284724	CD4 Naive	0.948356808
63	0.628437474	8.615260695	0.242299678	0.628599572	0.995803853	63	0.99284724	CD14 Monocytes	0.990147783
949	-0.584558978	7.774793262	0.241875349	0.628751713	0.995803853	949	0.99284724	Intermediate Monocytes	0.774278215
880	0.55077412	8.934193335	0.241898661	0.628809917	0.995803853	880	0.99284724	CD4 Activated	0.829403606
1077	0.457666647	8.473693201	0.241462445	0.629042894	0.995803853	1077	0.99284724	CD8 Activated	0.913043478
1086	0.485557146	8.186968607	0.241246388	0.629195383	0.995803853	1086	0.99284724	CD4 Activated	0.9002849
1110	0.637155231	8.545763399	0.2403749	0.629957436	0.995803853	1110	0.99284724	CD14 Monocytes	1
537	-0.738875119	9.308732927	0.239904282	0.630290475	0.995803853	537	0.99284724	CD4 Naive	0.782051282
82	0.7192869	9.168828219	0.239168373	0.63081207	0.995803853	82	0.99284724	CD14 Monocytes	1
1679	-0.593805454	8.39484086	0.238755098	0.631105429	0.995803853	1679	0.99284724	Mixed	0.526666667
1263	0.595558259	8.480967121	0.238514075	0.631276663	0.995803853	1263	0.99284724	CD8 Activated	0.828125
2194	-0.489150275	8.805769609	0.237703967	0.631707816	0.995803853	2194	0.99284724	CD56 NK	0.838164251
2179	0.911041091	9.105639589	0.237446621	0.632036335	0.995803853	2179	0.99284724	CD4 Activated	0.927437642
1468	-0.585310644	9.281883991	0.236670262	0.632445364	0.995803853	1468	0.99284724	Mixed	0.582375479
1437	-0.588860548	8.655084068	0.236447331	0.63274943	0.995803853	1437	0.99284724	Mixed	0.461325967
2130	-0.668889241	9.00040045	0.23506733	0.633737295	0.995803853	2130	0.99284724	Mixed	0.603563474
334	-0.432990668	8.586859781	0.234366958	0.634096018	0.995803853	334	0.99284724	cDC	0.987922705
2148	-0.509355671	8.725401458	0.233563793	0.634673976	0.995803853	2148	0.99284724	Mixed	0.65776699
1651	0.527179765	8.774809547	0.233618297	0.634707883	0.995803853	1651	0.99284724	CD8 Activated	0.781584582
2169	-0.608842047	9.088289403	0.233253659	0.634966208	0.995803853	2169	0.99284724	Mixed	0.532188841
1041	-0.602656594	9.471829414	0.232925069	0.635134484	0.995803853	1041	0.99284724	Mixed	0.577844311
2051	-0.610131828	8.511109972	0.232020431	0.63593125	0.995803853	2051	0.99284724	CD8 Activated	0.941919192
952	-0.600640879	9.274559578	0.231460364	0.636193481	0.995803853	952	0.99284724	CD16 NK	0.993489583
2187	0.517511021	8.264329646	0.231113188	0.636445102	0.995803853	2187	0.99284724	Mixed	0.554054054
1777	-0.503551644	8.533812932	0.230534554	0.636864998	0.995803853	1777	0.99284724	CD56 NK	0.987987988
651	-0.899074617	9.410283185	0.23055801	0.636990644	0.995803853	651	0.99284724	CD4 Activated	0.893410853
1456	-0.972900414	8.833737241	0.230536393	0.637006334	0.995803853	1456	0.99284724	CD4 Activated	0.877142857
1632	0.506381032	9.145458731	0.229835914	0.637372851	0.995803853	1632	0.99284724	Mixed	0.651452282
1108	-0.685645993	8.137927045	0.229445128	0.637799623	0.995803853	1108	0.99284724	CD14 Monocytes	0.982300885
165	-0.576035982	8.40829851	0.229249237	0.637942273	0.995803853	165	0.99284724	CD14 Monocytes	0.972222222
2249	-0.570315793	8.735180271	0.228362933	0.638588631	0.995803853	2249	0.99284724	CD16 NK	0.959677419
620	0.496258455	8.843380913	0.227775425	0.638876244	0.995803853	620	0.99284724	CD16 Monocytes	0.996855346
911	-0.561789181	9.097198259	0.227536055	0.63905144	0.995803853	911	0.99284724	CD56 NK	0.93736952
1599	-0.476155677	8.619171364	0.227240873	0.639267643	0.995803853	1599	0.99284724	Mixed	0.620745543
1079	0.593763301	8.454143199	0.227284475	0.639377221	0.995803853	1079	0.99284724	CD14 Monocytes	0.988888889
741	-0.563298762	9.026719759	0.226092354	0.640110518	0.995803853	741	0.99284724	CD16 NK	0.985254692
1594	0.650853146	8.230758664	0.224119694	0.64170481	0.995803853	1594	0.99284724	Mixed	0.562659847
1765	0.575665109	8.795236597	0.223648036	0.642053432	0.995803853	1765	0.99284724	Mixed	0.491024287
1974	0.543291696	8.228394605	0.223351252	0.642263935	0.995803853	1974	0.99284724	Mixed	0.649446494
434	-0.554367242	8.970118815	0.223169764	0.642296065	0.995803853	434	0.99284724	CD16 NK	0.930612245
1412	0.498807213	9.356954485	0.222452656	0.642799215	0.995803853	1412	0.99284724	CD4 Activated	0.912124583
68	0.600753853	9.363302726	0.221439015	0.64367456	0.995803853	68	0.99284724	CD4 Naive	0.936989498
234	-0.56939365	8.337523034	0.221238956	0.64384119	0.995803853	234	0.99284724	CD16 NK	0.980603448
2131	-0.59855009	9.453308143	0.220169083	0.644499986	0.995803853	2131	0.99284724	CD4 Naive	0.792792793
1658	0.503114626	9.080574395	0.220139338	0.644522211	0.995803853	1658	0.99284724	CD16 NK	1
1856	0.821470616	9.534470301	0.219913958	0.644829573	0.995803853	1856	0.99284724	CD4 Activated	0.931666667
