neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
227	-3.966202296	10.32746153	11.95095714	0.00489824	0.953071738	227	0.89317127	CD4 Activated	0.737254902
1066	-4.311634151	10.06751048	11.485638	0.005545193	0.953071738	1066	0.89317127	CD16 Monocytes	1
1142	-3.975519542	10.51752386	11.13817928	0.006094512	0.953071738	1142	0.89317127	CD16 Monocytes	0.99609375
81	-3.503975597	10.1922303	10.70035369	0.00666394	0.953071738	81	0.89317127	CD4 Activated	0.843298969
133	-3.345190151	10.29654147	9.368435878	0.009852883	0.953071738	133	0.89317127	CD16 Monocytes	1
381	-4.071366646	10.08179493	9.287755047	0.010374386	0.953071738	381	0.89317127	CD16 Monocytes	1
121	-3.112869127	10.75829751	9.082920614	0.01075348	0.953071738	121	0.89317127	CD4 Activated	0.777476255
593	-3.288677007	10.47714616	8.936938771	0.011251272	0.953071738	593	0.89317127	CD4 Activated	0.794266442
44	-3.241054669	10.67488083	8.862691584	0.011514848	0.953071738	44	0.89317127	Mixed	0.581428571
577	-3.334636942	10.26859197	8.716559908	0.012227211	0.953071738	577	0.89317127	CD16 Monocytes	1
1160	4.052920486	8.826266178	8.606239005	0.012482959	0.953071738	1160	0.89317127	Mixed	0.464985994
53	-3.149914077	10.53291019	8.442705115	0.013150481	0.953071738	53	0.89317127	CD16 Monocytes	1
688	-3.289887153	9.850483873	8.107657676	0.014654333	0.953071738	688	0.89317127	CD4 Activated	0.881889764
237	-3.067600102	10.58595821	7.823739212	0.01608965	0.953071738	237	0.89317127	CD16 Monocytes	0.996694215
418	-3.101722395	10.20204868	7.665739156	0.016960197	0.953071738	418	0.89317127	CD16 Monocytes	0.997826087
1031	-3.208503263	10.36150405	7.709426837	0.017075881	0.953071738	1031	0.89317127	CD16 Monocytes	0.994094488
1029	-2.746224768	10.44303666	7.507436987	0.017888795	0.953071738	1029	0.89317127	Mixed	0.479365079
1123	-3.613472718	9.842046304	7.517453204	0.018202011	0.953071738	1123	0.89317127	CD4 Activated	0.785145889
159	-3.428892056	10.00827859	7.461688141	0.018545504	0.953071738	159	0.89317127	Mixed	0.637209302
54	-3.166516367	10.45964232	7.434140076	0.018718027	0.953071738	54	0.89317127	Mixed	0.609555189
93	-3.223570343	10.32077453	7.206210731	0.020221028	0.953071738	93	0.89317127	CD4 Naive	0.727272727
589	-2.794588098	10.62196764	6.975831154	0.021479214	0.953071738	589	0.89317127	CD4 Activated	0.733427362
382	-2.203884781	10.68432896	6.871726593	0.022193919	0.953071738	382	0.89317127	CD16 NK	0.944664032
36	-2.865578995	10.78404671	6.816043937	0.02272101	0.953071738	36	0.89317127	CD16 Monocytes	0.994413408
705	-2.166325447	10.44818275	6.71839405	0.023434721	0.953071738	705	0.89317127	CD16 NK	0.846833579
333	-2.333183598	10.32286307	6.577572018	0.024647296	0.953071738	333	0.89317127	CD4 Activated	0.884422111
1065	-2.738338943	10.42989365	6.368538789	0.026679495	0.953071738	1065	0.89317127	Mixed	0.553968254
798	-3.133544519	10.07858491	6.177153339	0.029084422	0.953071738	798	0.89317127	CD16 Monocytes	0.985714286
894	3.602350343	9.744126655	6.109410514	0.029249804	0.953071738	894	0.89317127	CD4 Naive	0.709145427
318	-2.288120518	10.68659422	5.998291855	0.030487867	0.953071738	318	0.89317127	CD4 Activated	0.770573566
314	-2.555159287	11.04220768	6.002023408	0.030542969	0.953071738	314	0.89317127	Mixed	0.640609137
778	-2.494406572	9.977569297	5.947909827	0.031069687	0.953071738	778	0.89317127	CD16 NK	0.962616822
109	-2.812043554	9.919489056	5.904728103	0.031678053	0.953071738	109	0.89317127	CD16 Monocytes	0.808080808
998	-2.433012418	10.78211024	5.78002338	0.033207216	0.953071738	998	0.89317127	CD4 Activated	0.855595668
214	-2.754678436	10.51697148	5.776224413	0.033749886	0.953071738	214	0.89317127	CD16 Monocytes	0.996715928
35	-2.607180392	10.68335985	5.722142897	0.033946758	0.953071738	35	0.89317127	CD16 Monocytes	0.994342291
543	-2.623468907	10.24591616	5.710703686	0.034095231	0.953071738	543	0.89317127	Mixed	0.473684211
62	-1.975642379	10.42814612	5.240186486	0.040822987	0.953071738	62	0.89317127	CD4 Activated	0.871987952
1004	3.02172654	9.760988708	5.18180698	0.041780138	0.953071738	1004	0.89317127	CD4 Naive	0.919629057
943	2.475900884	8.678124006	5.164380974	0.042071024	0.953071738	943	0.89317127	CD8 Naive	0.781456954
520	-2.539567366	9.925530939	5.024536957	0.044608069	0.953071738	520	0.89317127	CD16 Monocytes	1
1048	-2.044752849	10.25735264	4.965005487	0.045577733	0.953071738	1048	0.89317127	CD16 NK	0.970017637
49	-1.88187415	10.39862574	4.936742108	0.046102688	0.953071738	49	0.89317127	CD16 NK	0.98048048
43	-2.60417522	10.71030242	4.922087177	0.04705132	0.953071738	43	0.89317127	Mixed	0.511627907
1173	2.256882584	8.548573656	4.814772291	0.048452877	0.953071738	1173	0.89317127	CD4 Naive	0.899653979
1135	-2.331621337	10.41639942	4.809605027	0.048671725	0.953071738	1135	0.89317127	Mixed	0.624808576
956	2.275887049	10.21536032	4.764522605	0.049462726	0.953071738	956	0.89317127	Mixed	0.664146868
1195	-2.487747223	9.980221164	4.720998285	0.050475383	0.953071738	1195	0.89317127	CD4 Activated	0.747368421
749	-1.873197782	10.56722001	4.688618152	0.051036458	0.953071738	749	0.89317127	CD16 NK	0.904325033
185	-2.527909047	9.986257774	4.623347925	0.052556954	0.953071738	185	0.89317127	CD16 Monocytes	0.988584475
485	2.776477971	9.588628714	4.55153404	0.054033766	0.953071738	485	0.89317127	CD4 Naive	0.944256757
12	-2.426203469	10.00649389	4.537783075	0.054466213	0.953071738	12	0.89317127	CD16 Monocytes	0.993348115
934	-2.608458968	9.869987418	4.523246659	0.054798807	0.953071738	934	0.89317127	Activated B Cells	0.884615385
323	-2.297893192	10.28632948	4.313306795	0.060140606	0.953071738	323	0.89317127	Mixed	0.589869281
742	-1.879496155	10.58439938	4.263743692	0.061044793	0.953071738	742	0.89317127	CD4 Activated	0.846965699
714	-2.238575244	10.03616135	4.198133384	0.062918748	0.953071738	714	0.89317127	CD16 Monocytes	1
434	-2.575262797	9.860317053	4.188815395	0.063172115	0.953071738	434	0.89317127	Activated B Cells	0.889390519
211	-2.415603237	9.741220807	4.179718606	0.063420657	0.953071738	211	0.89317127	Activated B Cells	0.924939467
198	2.19997258	8.849670756	4.174973973	0.063425269	0.953071738	198	0.89317127	CD8 Activated	0.805774278
831	-2.737462433	9.82176788	4.19034893	0.063742111	0.953071738	831	0.89317127	Mixed	0.68872549
338	-1.724545301	10.60604661	4.157366491	0.063910662	0.953071738	338	0.89317127	CD16 NK	0.920716113
772	2.482105782	10.15761915	4.158261891	0.06401159	0.953071738	772	0.89317127	CD4 Naive	0.842760181
1196	-2.536585185	9.389822203	4.153769499	0.064136155	0.953071738	1196	0.89317127	Activated B Cells	0.965299685
690	-2.08856848	9.750120909	4.113165581	0.065149071	0.953071738	690	0.89317127	CD16 NK	0.992771084
493	-2.030418022	10.6678805	4.087514959	0.066007723	0.953071738	493	0.89317127	Mixed	0.683252427
134	-2.190727738	10.42638458	4.085998454	0.066051329	0.953071738	134	0.89317127	CD16 Monocytes	0.989096573
717	-2.053187976	10.21740568	4.083536661	0.06612219	0.953071738	717	0.89317127	CD4 Activated	0.702936097
781	-2.144703412	10.03130251	4.075758843	0.066346674	0.953071738	781	0.89317127	CD16 Monocytes	0.993865031
729	-1.998512527	9.912963929	4.065859541	0.066506745	0.953071738	729	0.89317127	CD16 NK	0.745798319
734	-1.811042144	10.16668179	4.059274218	0.066698443	0.953071738	734	0.89317127	CD4 Activated	0.810375671
963	2.815968585	9.76326554	4.022452759	0.067910262	0.953071738	963	0.89317127	CD4 Naive	0.898507463
764	-2.382680664	9.407070233	3.988923667	0.068916612	0.953071738	764	0.89317127	Mixed	0.6910299
651	2.417984371	9.809551057	3.955782931	0.069800679	0.953071738	651	0.89317127	CD4 Naive	0.849335303
860	-1.694336124	10.48145026	3.950985645	0.069948669	0.953071738	860	0.89317127	CD16 NK	0.977777778
364	-2.489474061	8.99836945	3.974162685	0.069991266	0.953071738	364	0.89317127	CD16 Monocytes	0.977477477
1147	-2.05291788	10.26323922	3.938248317	0.070472102	0.953071738	1147	0.89317127	Mixed	0.516339869
552	-2.490173124	9.479791717	3.928489947	0.070776502	0.953071738	552	0.89317127	CD16 Monocytes	0.99047619
437	2.454586904	9.538947796	3.919412561	0.070932197	0.953071738	437	0.89317127	CD4 Naive	0.892531876
664	-2.054269457	9.77994631	3.913774052	0.071109599	0.953071738	664	0.89317127	CD16 NK	0.772058824
192	-2.084530545	10.77814239	3.866567597	0.072745689	0.953071738	192	0.89317127	Mixed	0.579067122
1111	-2.340315937	9.528618398	3.858330629	0.073012612	0.953071738	1111	0.89317127	CD16 Monocytes	0.87987988
917	-2.226847775	9.462072968	3.830212734	0.07380277	0.953071738	917	0.89317127	CD16 Monocytes	0.938271605
640	-2.144536659	9.926830881	3.817819141	0.074342835	0.953071738	640	0.89317127	CD16 Monocytes	0.993362832
73	-2.288386121	9.497034649	3.811425409	0.074555456	0.953071738	73	0.89317127	Mixed	0.641104294
1060	-2.543002957	9.816415728	3.806901087	0.075342457	0.953071738	1060	0.89317127	Mixed	0.65942029
784	-2.468439308	9.596940755	3.776081307	0.075744226	0.953071738	784	0.89317127	CD16 Monocytes	0.923753666
805	4.144217711	8.953240508	3.793447554	0.075794162	0.953071738	805	0.89317127	CD14 Monocytes	0.979591837
701	2.233010242	9.067347489	3.76499741	0.075990955	0.953071738	701	0.89317127	CD4 Naive	0.944055944
1136	2.328226552	8.928366118	3.718272329	0.077738632	0.953071738	1136	0.89317127	Mixed	0.676328502
471	4.37091697	8.853846321	3.720298912	0.078308735	0.953071738	471	0.89317127	CD14 Monocytes	0.928374656
1047	-2.43576344	9.790891509	3.691544107	0.078682315	0.953071738	1047	0.89317127	Activated B Cells	0.969767442
938	-1.847352503	9.977985514	3.679328868	0.078986429	0.953071738	938	0.89317127	CD4 Activated	0.941787942
162	-1.883347851	10.66441877	3.679893629	0.079098011	0.953071738	162	0.89317127	CD4 Activated	0.7382134
554	2.361788737	10.04904579	3.629238835	0.080936781	0.953071738	554	0.89317127	CD4 Naive	0.804639805
467	-1.626362127	10.33595481	3.617456511	0.081239421	0.953071738	467	0.89317127	CD16 NK	0.941944848
144	2.524861803	9.649046804	3.58408014	0.082487244	0.953071738	144	0.89317127	Mixed	0.641322314
1099	-1.933807167	10.03042559	3.577295909	0.082743729	0.953071738	1099	0.89317127	CD4 Activated	0.83044316
935	-2.758446604	9.429970237	3.596017356	0.082818875	0.953071738	935	0.89317127	CD16 Monocytes	0.992957746
562	-2.206141646	10.67527341	3.579930354	0.083425612	0.953071738	562	0.89317127	Mixed	0.640740741
522	-1.98956143	10.03807797	3.561747999	0.083468303	0.953071738	522	0.89317127	Mixed	0.452611219
240	-2.330022856	9.74815014	3.553362869	0.08378952	0.953071738	240	0.89317127	CD16 Monocytes	0.994764398
654	-2.124601106	9.832366554	3.503834124	0.085717926	0.953071738	654	0.89317127	CD16 Monocytes	0.992941176
138	2.087796031	10.25158717	3.451583861	0.087677135	0.953071738	138	0.89317127	CD4 Naive	0.906605923
193	-1.784282585	10.43321367	3.449443983	0.08785332	0.953071738	193	0.89317127	CD4 Activated	0.708507671
780	-1.615528023	10.28868639	3.445027647	0.087944136	0.953071738	780	0.89317127	CD16 NK	0.8976
1102	-2.191893057	9.479304432	3.443978209	0.088121255	0.953071738	1102	0.89317127	CD16 Monocytes	1
1009	1.892967278	8.921034915	3.431387544	0.088502817	0.953071738	1009	0.89317127	Mixed	0.611594203
487	2.358198977	10.1583695	3.433780347	0.088538885	0.953071738	487	0.89317127	CD4 Naive	0.832772166
309	-1.98531946	10.35419852	3.424282176	0.088930038	0.953071738	309	0.89317127	CD4 Activated	0.82602118
867	2.608437581	9.669966827	3.421044485	0.089063855	0.953071738	867	0.89317127	CD4 Naive	0.919931857
52	1.884134376	10.35035083	3.41009167	0.089383763	0.953071738	52	0.89317127	CD4 Naive	0.915132924
367	-1.939754592	10.1088521	3.38405853	0.090610133	0.953071738	367	0.89317127	CD16 NK	0.966990291
110	2.030775555	10.02833171	3.370269094	0.091060043	0.953071738	110	0.89317127	CD4 Naive	0.847394541
1131	4.759423202	8.670221001	3.377922312	0.091528249	0.953071738	1131	0.89317127	CD14 Monocytes	1
703	1.946704438	10.39771755	3.350546146	0.091904483	0.953071738	703	0.89317127	CD4 Naive	0.764583333
883	-2.514195662	9.263755177	3.363676146	0.092135336	0.953071738	883	0.89317127	CD16 Monocytes	1
921	1.815324613	10.30102862	3.284055933	0.094822787	0.953071738	921	0.89317127	Mixed	0.551229508
371	2.062186894	8.904487532	3.268072573	0.095541153	0.953071738	371	0.89317127	CD8 Naive	0.734463277
666	2.2086315	9.920538532	3.267338024	0.095574327	0.953071738	666	0.89317127	CD4 Naive	0.749024707
877	-1.790281146	9.842110028	3.262367159	0.095799195	0.953071738	877	0.89317127	CD16 NK	0.733924612
394	2.193247215	9.867745247	3.257514701	0.096019333	0.953071738	394	0.89317127	CD4 Naive	0.90962963
526	-1.52630882	10.25293451	3.241179553	0.096764967	0.953071738	526	0.89317127	CD16 NK	0.972006221
910	-1.803881659	10.68714999	3.234364626	0.097214267	0.953071738	910	0.89317127	Mixed	0.699760766
171	2.354787009	9.711464888	3.221555048	0.097670162	0.953071738	171	0.89317127	CD4 Naive	0.864600326
799	-1.823290575	10.1195522	3.122791899	0.102523692	0.987779573	799	0.929832327	CD4 Activated	0.755639098
267	-1.544207963	10.24004645	3.04829837	0.106130589	0.987779573	267	0.936234276	CD4 Activated	0.892857143
472	-1.520222252	10.14081981	3.026791257	0.107242706	0.987779573	472	0.936234276	CD16 NK	0.746218487
950	2.209129129	9.796753314	3.013388554	0.107943019	0.987779573	950	0.936234276	CD4 Naive	0.860128617
1076	2.092993045	9.213566906	2.998281636	0.108739154	0.987779573	1076	0.936234276	CD4 Naive	0.918859649
387	2.143642947	9.478755503	2.980594481	0.109680494	0.987779573	387	0.936234276	CD4 Naive	0.839851024
647	-1.99597247	9.647184385	2.974202484	0.110141898	0.987779573	647	0.936234276	CD16 Monocytes	0.92
274	-1.795454347	10.83581938	2.971338347	0.110314936	0.987779573	274	0.936234276	Mixed	0.503664921
672	-1.96578779	10.13354876	2.948222952	0.111567475	0.987779573	672	0.936234276	Activated B Cells	0.920068027
809	2.164386296	9.951362799	2.912032279	0.113564037	0.987779573	809	0.936234276	CD4 Naive	0.864385298
1012	-2.074651215	9.744857263	2.89253687	0.11465788	0.987779573	1012	0.936234276	Activated B Cells	0.857142857
978	-1.89599259	9.500817273	2.885462608	0.114919848	0.987779573	978	0.936234276	Mixed	0.538681948
105	-1.902831748	10.01743037	2.887329655	0.11495225	0.987779573	105	0.936234276	CD16 Monocytes	0.996031746
94	-1.418918476	10.23359046	2.846716117	0.117142292	0.987779573	94	0.936234276	CD16 NK	0.901689708
117	-1.510233969	10.49294323	2.838724522	0.117607281	0.987779573	117	0.936234276	Mixed	0.597222222
95	-1.644076231	10.13131425	2.822572195	0.118554106	0.987779573	95	0.936234276	CD4 Activated	0.841637011
684	1.828663811	9.976743151	2.815694284	0.118960146	0.987779573	684	0.936234276	CD4 Naive	0.809906292
388	-1.822705379	9.701267269	2.796297955	0.120114543	0.987779573	388	0.936234276	CD4 Activated	0.817955112
513	2.138784729	10.04992358	2.79538386	0.120307746	0.987779573	513	0.936234276	CD4 Naive	0.841717791
473	-1.388186554	10.47805161	2.789759541	0.120506814	0.987779573	473	0.936234276	CD16 NK	0.956632653
202	1.966430519	9.542507536	2.769397727	0.121738649	0.987779573	202	0.94026879	CD8 Activated	0.810434783
296	-1.660209615	9.920784907	2.725696714	0.124435694	0.987779573	296	0.953714238	Mixed	0.600814664
494	-1.755914745	9.711537003	2.722994949	0.124604861	0.987779573	494	0.953714238	Mixed	0.639225182
677	1.85835776	9.914318525	2.697209617	0.126233863	0.987779573	677	0.956843142	CD4 Naive	0.937759336
863	-1.619411995	8.985009141	2.659624439	0.12865611	0.987779573	863	0.961969082	CD4 Activated	0.980769231
299	-1.656616741	9.15312186	2.655450688	0.128928654	0.987779573	299	0.961969082	CD56 NK	0.842465753
340	-2.05599725	10.09045111	2.658549383	0.12954133	0.987779573	340	0.961969082	Mixed	0.643510055
628	1.857510431	9.14657871	2.621207225	0.131192148	0.987779573	628	0.961969082	CD8 Activated	0.810457516
1016	-1.828701317	10.29769167	2.61249411	0.132591061	0.987779573	1016	0.961969082	Mixed	0.534743202
24	-2.451568327	9.387409588	2.577818049	0.134946834	0.987779573	24	0.961969082	Mixed	0.654275093
829	-1.448517906	10.17426759	2.56422824	0.13506954	0.987779573	829	0.961969082	CD16 NK	0.995153473
1178	-1.648332699	10.04681431	2.51656976	0.138561838	0.987779573	1178	0.961969082	CD4 Activated	0.883587786
680	3.114068542	8.776266574	2.52179621	0.138864901	0.987779573	680	0.961969082	CD14 Monocytes	0.99408284
37	-1.968643073	9.756437236	2.504016078	0.139462524	0.987779573	37	0.961969082	Activated B Cells	0.99122807
1148	1.923724611	9.943370113	2.493902199	0.140055014	0.987779573	1148	0.961969082	CD4 Naive	0.915789474
436	-2.034550064	9.396962792	2.493144051	0.140248498	0.987779573	436	0.961969082	Mixed	0.682492582
310	-1.765826435	9.592498425	2.436060444	0.144329455	0.987779573	310	0.961969082	Mixed	0.551724138
958	-1.867356986	9.696473185	2.420405653	0.145652678	0.987779573	958	0.961969082	Activated B Cells	0.950113379
811	-1.994947793	9.689896485	2.403850156	0.146919093	0.987779573	811	0.961969082	Activated B Cells	0.865882353
541	1.901727358	9.114508018	2.372040647	0.149253487	0.987779573	541	0.961969082	Mixed	0.490384615
6	-1.915173675	9.702354697	2.35126104	0.151035053	0.987779573	6	0.961969082	CD16 Monocytes	0.817955112
293	1.670177107	9.156816357	2.3279634	0.152767133	0.987779573	293	0.961969082	Mixed	0.502358491
228	2.389209853	9.801015732	2.318470345	0.154347289	0.987779573	228	0.961969082	CD4 Naive	0.825768668
212	1.764499184	9.735348939	2.303848623	0.154733692	0.987779573	212	0.961969082	CD4 Naive	0.892523364
872	-1.711856387	9.329406478	2.30350581	0.154761878	0.987779573	872	0.961969082	Mixed	0.696969697
824	-2.003669429	9.82276333	2.303196316	0.155596572	0.987779573	824	0.961969082	Activated B Cells	0.873684211
1187	-1.627642577	9.941517899	2.274487924	0.157262792	0.987779573	1187	0.961969082	CD16 Monocytes	1
179	3.281305874	9.86247061	2.275377525	0.157905076	0.987779573	179	0.961969082	CD14 Monocytes	0.997300945
147	-1.435121499	10.19490824	2.247456178	0.159459041	0.987779573	147	0.961969082	CD16 NK	0.919614148
1026	1.428790712	8.406967433	2.241258308	0.159989472	0.987779573	1026	0.961969082	Mixed	0.389513109
270	-1.248880128	10.65981615	2.234062822	0.160608092	0.987779573	270	0.961969082	CD16 NK	0.989864865
252	1.666006776	10.33959904	2.230765307	0.161029777	0.987779573	252	0.961969082	CD4 Naive	0.733532934
637	1.439500659	10.47136998	2.200222828	0.163558484	0.987779573	637	0.961969082	CD4 Naive	0.72826087
617	2.957934854	9.066213863	2.206068081	0.163849043	0.987779573	617	0.961969082	CD14 Monocytes	0.921800948
791	1.710611818	9.132361052	2.191814998	0.16430219	0.987779573	791	0.961969082	CD4 Naive	0.83908046
1080	1.562080536	10.0081696	2.191388185	0.164340058	0.987779573	1080	0.961969082	Mixed	0.465206186
201	1.616462453	10.17642084	2.183903219	0.165005948	0.987779573	201	0.961969082	CD4 Naive	0.84729064
30	2.920088286	9.88515654	2.191808569	0.165107118	0.987779573	30	0.961969082	CD14 Monocytes	0.96138482
635	-1.715371978	9.892362917	2.179994165	0.165491824	0.987779573	635	0.961969082	CD16 Monocytes	0.993630573
969	-1.778045936	9.744070547	2.17934512	0.165549877	0.987779573	969	0.961969082	Mixed	0.439824945
398	-1.46243207	10.41526779	2.173501412	0.16607373	0.987779573	398	0.961969082	CD4 Activated	0.769662921
1088	1.986656824	9.745672078	2.1719501	0.166213151	0.987779573	1088	0.961969082	CD4 Naive	0.794871795
219	1.842336302	9.928947059	2.168562335	0.166518136	0.987779573	219	0.961969082	CD4 Naive	0.911894273
416	1.811822382	9.998030915	2.153728484	0.167861987	0.987779573	416	0.961969082	CD4 Naive	0.81043956
773	-1.758476729	10.10073213	2.149164981	0.168943781	0.987779573	773	0.961969082	Activated B Cells	0.973377704
242	1.917923567	9.397928113	2.115766819	0.171228486	0.987779573	242	0.961969082	CD8 Activated	0.902573529
347	-1.899531309	9.146729947	2.119768628	0.171655151	0.987779573	347	0.961969082	Mixed	0.687707641
182	1.712089316	9.218529132	2.109878004	0.171780226	0.987779573	182	0.961969082	Mixed	0.697459584
1019	-1.661502075	9.391099365	2.107790678	0.171976338	0.987779573	1019	0.961969082	CD16 NK	0.837535014
307	1.742017032	9.234116271	2.103273817	0.172401694	0.987779573	307	0.961969082	CD4 Naive	0.835443038
170	-1.63415887	10.04027509	2.102724386	0.172589513	0.987779573	170	0.961969082	CD16 Monocytes	0.99249531
118	-1.510795147	9.300668956	2.087403336	0.173906931	0.987779573	118	0.961969082	CD16 NK	0.746268657
532	-1.216869697	10.26868927	2.085202421	0.174117001	0.987779573	532	0.961969082	CD16 NK	0.966666667
369	-1.300345111	10.25956393	2.079083381	0.174702752	0.987779573	369	0.961969082	CD16 NK	1
453	-1.508773843	9.103139966	2.06857435	0.175714634	0.987779573	453	0.961969082	CD4 Activated	0.982817869
316	2.780407392	9.576931223	2.076571382	0.175741484	0.987779573	316	0.961969082	CD14 Monocytes	0.833057851
1057	-2.190149902	9.730550651	2.06873219	0.176496387	0.987779573	1057	0.961969082	Mixed	0.537530266
636	-2.077441881	9.518654758	2.06703015	0.176660841	0.987779573	636	0.961969082	Mixed	0.66163142
645	-1.892424384	9.634260374	2.047889751	0.17831487	0.987779573	645	0.961969082	CD4 Activated	0.721105528
417	1.784830639	8.371962484	2.048238237	0.17848971	0.987779573	417	0.961969082	Mixed	0.604982206
1112	1.843968522	9.370504128	2.025771258	0.179914418	0.987779573	1112	0.961969082	CD8 Activated	0.797833935
813	1.64740284	9.887674703	2.023859424	0.180104992	0.987779573	813	0.961969082	CD4 Activated	0.775568182
556	1.677836947	9.553595366	2.019546106	0.180535902	0.987779573	556	0.961969082	CD4 Naive	0.8441331
1067	-1.406223905	9.936742265	1.998084397	0.182699769	0.987779573	1067	0.961969082	CD16 NK	0.932110092
423	1.687348983	9.808335889	1.994965262	0.183017023	0.987779573	423	0.961969082	CD4 Naive	0.792248062
727	1.624368453	9.786075804	1.982763226	0.184264946	0.987779573	727	0.961969082	CD8 Activated	0.862017804
124	-1.801277031	10.11293561	1.972091307	0.186155044	0.987779573	124	0.961969082	CD14 Monocytes	0.974683544
428	-1.595637043	10.21324626	1.965472755	0.186841207	0.987779573	428	0.961969082	Mixed	0.537242472
715	-1.875844783	9.735816781	1.963100613	0.187087929	0.987779573	715	0.961969082	CD16 Monocytes	0.997596154
419	-1.601025937	9.355792655	1.954501823	0.18719763	0.987779573	419	0.961969082	CD16 NK	0.963076923
501	-1.919259931	10.02296621	1.956697098	0.187756055	0.987779573	501	0.961969082	CD14 Monocytes	0.988047809
164	-1.273445934	10.03468863	1.945994482	0.188092199	0.987779573	164	0.961969082	CD16 NK	0.954237288
908	-1.431939892	9.628091925	1.945236188	0.188172203	0.987779573	908	0.961969082	CD16 NK	0.973684211
431	-1.301012442	10.542844	1.937401553	0.189001372	0.987779573	431	0.961969082	Mixed	0.644361834
1103	-1.708450322	9.584547844	1.937864572	0.189086098	0.987779573	1103	0.961969082	Activated B Cells	0.731884058
1013	-1.361132594	9.239546294	1.923036126	0.190534011	0.987779573	1013	0.961969082	Mixed	0.603773585
251	1.440221335	10.25796308	1.915115952	0.191385877	0.987779573	251	0.961969082	CD4 Naive	0.834920635
642	-1.529468376	9.155087473	1.915767435	0.19144914	0.987779573	642	0.961969082	Intermediate Monocytes	0.842465753
506	-1.483047055	10.33951267	1.915723345	0.191453893	0.987779573	506	0.961969082	Mixed	0.628407461
518	1.654434018	10.007249	1.910959003	0.191968398	0.987779573	518	0.961969082	CD4 Naive	0.833119384
264	-1.526429114	9.458225752	1.895376065	0.193530564	0.987779573	264	0.961969082	CD16 NK	0.898591549
72	-1.805584928	10.28014489	1.891824105	0.194702237	0.987779573	72	0.961969082	CD8 Activated	0.920577617
1141	-1.484289913	10.17432426	1.885428161	0.194756196	0.987779573	1141	0.961969082	CD16 Monocytes	0.993410214
913	1.624156462	9.751495989	1.867073982	0.19666011	0.987779573	913	0.961969082	CD8 Activated	0.891891892
1046	1.65688404	9.865576676	1.853562984	0.198177251	0.987779573	1046	0.961969082	CD4 Naive	0.781420765
1118	2.265813581	8.911876217	1.858572749	0.19839211	0.987779573	1118	0.961969082	Mixed	0.578512397
337	-1.293070118	10.28755048	1.845584238	0.199080318	0.987779573	337	0.961969082	Mixed	0.689602446
88	-1.423333335	9.743231659	1.836084772	0.200162489	0.987779573	88	0.961969082	Mixed	0.453539823
20	1.406026403	10.18939341	1.835934119	0.200179713	0.987779573	20	0.961969082	CD4 Naive	0.777777778
427	3.267845085	8.998975654	1.830753852	0.201549396	0.987779573	427	0.961969082	CD14 Monocytes	0.997474747
145	3.191689727	9.542236133	1.829962012	0.201640221	0.987779573	145	0.961969082	CD14 Monocytes	0.991511036
1133	-1.439559007	10.43193663	1.797989553	0.204711402	0.987779573	1133	0.961969082	Mixed	0.602941176
667	3.470317323	9.158289248	1.801898271	0.204893986	0.987779573	667	0.961969082	CD14 Monocytes	0.991051454
709	-1.455251322	10.00034713	1.795056213	0.205056732	0.987779573	709	0.961969082	Mixed	0.651376147
806	3.158595749	9.249705711	1.796615036	0.205514194	0.987779573	806	0.961969082	CD14 Monocytes	0.968553459
262	2.252276359	8.932965745	1.789533698	0.206349344	0.987779573	262	0.961969082	CD14 Monocytes	0.965789474
77	-1.822381974	9.728238949	1.781169195	0.207341559	0.987779573	77	0.961969082	CD4 Naive	0.741935484
250	2.815377654	9.451424625	1.780581067	0.207411559	0.987779573	250	0.961969082	CD14 Monocytes	0.994584838
624	-1.415708411	10.18420063	1.770413072	0.207988115	0.987779573	624	0.961969082	Mixed	0.568356375
903	1.680757364	10.03530138	1.769645405	0.208080308	0.987779573	903	0.961969082	CD4 Naive	0.723577236
693	-1.765427037	9.510820069	1.767092056	0.208656719	0.987779573	693	0.961969082	Mixed	0.529761905
101	1.646770936	9.895296824	1.756148104	0.209666155	0.987779573	101	0.961969082	CD4 Naive	0.827844311
931	3.50714724	9.005066354	1.756525268	0.210301461	0.987779573	931	0.961969082	CD14 Monocytes	0.9525
344	-1.614795406	10.00274301	1.748785502	0.211242489	0.987779573	344	0.962982883	CD16 Monocytes	0.9943074
1116	1.895983937	8.627277946	1.745214486	0.21167853	0.987779573	1116	0.962982883	CD14 Monocytes	0.954545455
19	-1.544707002	9.739338756	1.728487508	0.213102467	0.987779573	19	0.964246168	CD16 Monocytes	0.986363636
540	1.425919836	9.099188451	1.725368263	0.213359529	0.987779573	540	0.964246168	Mixed	0.576826196
412	-1.439061038	9.095184096	1.710048511	0.215403976	0.987779573	412	0.966483025	Intermediate Monocytes	0.954545455
561	-1.545987209	9.552633867	1.708222354	0.215633686	0.987779573	561	0.966483025	Mixed	0.650259067
585	3.039012126	9.402087365	1.702625962	0.216971254	0.987779573	585	0.966483025	CD14 Monocytes	0.994360902
246	2.853219595	9.574431674	1.696696684	0.21772189	0.987779573	246	0.966483025	CD14 Monocytes	0.974874372
408	-1.171076666	10.14567188	1.689723555	0.217849658	0.987779573	408	0.966483025	CD16 NK	0.996845426
