neighborhood	logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	finalIdent	finalIdent_fraction
264	-1.347185128	9.042630928	2.351906469	0.141549577	0.744844617	264	0.733022676	Activated B Cells	0.922752809
1645	-1.449149115	8.621456268	2.34716479	0.141929155	0.744844617	1645	0.733022676	CD4 Activated	0.870967742
824	1.407575124	9.069106471	2.346988809	0.141943267	0.744844617	824	0.733022676	CD8 Activated	0.979242979
1229	-1.767236045	8.325147265	2.350544152	0.142099665	0.744844617	1229	0.733022676	Treg	0.775347913
2019	1.483704679	9.228485509	2.342844409	0.142276078	0.744844617	2019	0.733022676	CD8 Activated	0.964454976
1023	-1.662404768	8.571359431	2.347488553	0.142344316	0.744844617	1023	0.733022676	CD4 Activated	0.895368782
1375	1.444497857	8.286748171	2.341026863	0.142422331	0.744844617	1375	0.733022676	CD8 Activated	0.933618844
1404	1.502123696	8.675326612	2.343494579	0.142473089	0.744844617	1404	0.733022676	CD16 NK	0.836248013
843	1.59044146	9.358956288	2.335996853	0.143044303	0.744844617	843	0.733022676	CD4 Naive	0.910792952
388	-1.920147048	8.425782977	2.338560738	0.14306206	0.744844617	388	0.733022676	CD4 Activated	0.858181818
1849	-1.904920696	8.605638233	2.338296876	0.143083339	0.744844617	1849	0.733022676	CD4 Activated	0.951768489
395	-1.708345501	8.938374491	2.32687332	0.144008288	0.744844617	395	0.734472179	CD14 Monocytes	0.987740806
229	-1.420555001	9.065324612	2.314482958	0.144579071	0.744844617	229	0.734472179	Mixed	0.642431466
1294	-1.424196377	8.517886831	2.313594565	0.144651934	0.744844617	1294	0.734472179	Treg	0.828877005
99	-1.460299041	8.007919247	2.311853527	0.144794857	0.744844617	99	0.734472179	Mixed	0.675257732
2448	1.733450987	8.419500355	2.310691133	0.145330955	0.744844617	2448	0.734472179	CD8 Activated	0.8875
2466	-1.349955677	8.60691412	2.299875809	0.145782759	0.744844617	2466	0.734472179	CD16 NK	0.83041958
2329	-1.703754287	7.745762666	2.304579563	0.145834315	0.744844617	2329	0.734472179	Intermediate Monocytes	0.822134387
2063	-1.574997995	8.990283023	2.30196927	0.146049947	0.744844617	2063	0.734472179	CD4 Activated	0.966666667
1671	1.56946457	8.949986573	2.296922482	0.146467951	0.744844617	1671	0.734472179	CD4 Naive	0.762633997
1527	-1.418280142	8.26884842	2.29146695	0.146481179	0.744844617	1527	0.734472179	Treg	0.826923077
619	-1.584406271	8.791793778	2.295121384	0.146617479	0.744844617	619	0.734472179	CD14 Monocytes	0.983018868
1268	1.431545655	8.981793106	2.284859457	0.147032823	0.744844617	1268	0.734472179	CD8 Activated	0.96728972
1868	1.478485624	8.819469728	2.288115977	0.147039399	0.744844617	1868	0.734472179	CD4 Naive	0.834162521
592	1.926000348	8.001377145	2.288651534	0.147156138	0.744844617	592	0.734472179	CD14 Monocytes	0.969187675
26	-1.709423744	8.543428594	2.281390799	0.147763504	0.744844617	26	0.734472179	CD14 Monocytes	0.944711538
1246	-1.35514531	9.183509586	2.265397028	0.148672372	0.744844617	1246	0.734472179	CD4 Activated	0.964285714
1750	-1.523623904	8.470129904	2.255436773	0.149778891	0.744844617	1750	0.734472179	CD16 NK	0.990654206
2646	-1.850225912	8.319158806	2.254651342	0.150026672	0.744844617	2646	0.734472179	CD14 Monocytes	0.969014085
771	-1.423741033	7.918828613	2.249358312	0.15004017	0.744844617	771	0.734472179	CD4 Naive	0.883190883
808	1.391368753	8.630615277	2.240780201	0.150777982	0.744844617	808	0.734472179	CD8 Activated	0.911870504
1575	-1.4180443	8.316258939	2.240339325	0.150816021	0.744844617	1575	0.734472179	Activated B Cells	0.96069869
477	-1.818824375	9.516746578	2.245224813	0.150834534	0.744844617	477	0.734472179	CD4 Activated	0.970538721
453	-1.384591728	8.3387162	2.239875392	0.150856061	0.744844617	453	0.734472179	Mixed	0.646938776
990	-1.385470119	7.961479072	2.239174372	0.150916589	0.744844617	990	0.734472179	Treg	0.718085106
1548	1.747767662	8.911555212	2.243068008	0.151020116	0.744844617	1548	0.734472179	CD4 Naive	0.931552588
805	1.336906573	8.793334131	2.22341508	0.152285093	0.744844617	805	0.734472179	CD4 Naive	0.806956522
2625	-1.648486168	7.978820208	2.227730197	0.152347897	0.744844617	2625	0.734472179	CD4 Activated	0.98714653
852	-1.535639941	8.158632862	2.224238469	0.152505207	0.744844617	852	0.734472179	CD4 Naive	0.986206897
1523	-1.304232095	8.76085041	2.215723944	0.152958444	0.744844617	1523	0.734472179	CD56 NK	0.929292929
543	-1.352663395	8.640737576	2.211673939	0.153314471	0.744844617	543	0.734472179	CD56 NK	0.984934087
2553	1.517822047	8.667565361	2.212178016	0.153708764	0.744844617	2553	0.734472179	Mixed	0.554865424
1948	-1.43032323	8.154256801	2.207188263	0.153709973	0.744844617	1948	0.734472179	Treg	0.752834467
1980	1.664056476	9.252538919	2.209826829	0.153915786	0.744844617	1980	0.734472179	CD4 Naive	0.879795396
2181	1.514877159	8.513951975	2.199067024	0.154733345	0.744844617	2181	0.734472179	CD8 Activated	0.966063348
2521	-1.363064711	9.095149529	2.193773397	0.154900184	0.744844617	2521	0.734472179	CD4 Activated	0.94017094
1506	1.705479965	8.515824294	2.197559203	0.155001476	0.744844617	1506	0.734472179	CD8 Activated	0.872340426
2522	-1.724093454	8.141512439	2.196256818	0.155117284	0.744844617	2522	0.734472179	Mixed	0.654390935
1813	-1.384339557	8.333149381	2.183235481	0.155843009	0.744844617	1813	0.734472179	CD56 NK	0.938997821
2172	-1.5379978	8.926738732	2.187567437	0.155892652	0.744844617	2172	0.734472179	CD4 Activated	0.929133858
960	-1.350445096	8.441767789	2.1805613	0.156083377	0.744844617	960	0.734472179	CD56 NK	0.807860262
794	-1.325772454	8.745777055	2.174252009	0.156652276	0.744844617	794	0.734472179	CD4 Activated	0.826530612
2138	-1.289201865	8.369804	2.165832608	0.157415379	0.744844617	2138	0.734472179	Activated B Cells	0.953596288
1155	-1.344077157	8.282529691	2.16574489	0.157423354	0.744844617	1155	0.734472179	Mixed	0.448497854
1574	1.391460645	8.960613171	2.163970927	0.157584726	0.744844617	1574	0.734472179	CD8 Activated	0.952034884
1072	-1.407217084	8.088677885	2.162572847	0.157712047	0.744844617	1072	0.734472179	Mixed	0.689156627
372	1.428483751	8.631914392	2.155074627	0.158580229	0.744844617	372	0.734472179	CD8 Activated	0.980769231
1866	-1.622428461	8.55485092	2.155371182	0.158807099	0.744844617	1866	0.734472179	CD14 Monocytes	0.723897912
2664	-1.64009945	8.20090447	2.15496882	0.15884394	0.744844617	2664	0.734472179	Mixed	0.698830409
1598	1.463925872	8.483607031	2.147725391	0.159263938	0.744844617	1598	0.734472179	Mixed	0.5609319
1519	-1.42754801	8.249930664	2.144286424	0.159388968	0.744844617	1519	0.734472179	Treg	0.859913793
1912	-1.386990547	8.640395591	2.14014419	0.159771839	0.744844617	1912	0.734472179	Activated B Cells	0.986742424
2430	1.331075195	8.807449458	2.139914402	0.159793111	0.744844617	2430	0.734472179	CD16 NK	0.992836676
1355	-1.320228279	8.946637786	2.136688271	0.160092132	0.744844617	1355	0.734472179	Treg	0.763942931
56	-1.485073291	8.86667659	2.135747472	0.160616117	0.744844617	56	0.734472179	CD14 Monocytes	0.964476021
114	-1.470611936	9.536702887	2.13069906	0.160649066	0.744844617	114	0.734472179	CD4 Activated	0.954706927
458	1.674908177	8.187040011	2.133012429	0.160870244	0.744844617	458	0.734472179	Mixed	0.515957447
5	-1.53246294	8.599993243	2.132872842	0.160883227	0.744844617	5	0.734472179	CD4 Activated	0.978583196
1313	1.351766597	8.643683477	2.123042164	0.161364526	0.744844617	1313	0.734472179	CD16 NK	0.897560976
1297	-1.592618582	8.078211192	2.127452763	0.161388338	0.744844617	1297	0.734472179	Mixed	0.563517915
70	-1.270502644	8.782728664	2.117996437	0.161838126	0.744844617	70	0.734472179	Treg	0.859910581
2578	-1.28948287	8.323640349	2.115193431	0.162101954	0.744844617	2578	0.734472179	CD16 NK	0.830396476
1572	1.595659477	8.377794119	2.114462295	0.162606874	0.744844617	1572	0.734472179	CD14 Monocytes	0.962093863
1198	-1.318525278	8.403376647	2.107850981	0.162795545	0.744844617	1198	0.734472179	Treg	0.840551181
648	-1.266856389	9.083737782	2.107575265	0.162821661	0.744844617	648	0.734472179	Activated B Cells	0.985564304
1399	-1.459645928	8.625124821	2.110818325	0.162879695	0.744844617	1399	0.734472179	Mixed	0.644904459
162	-1.289183762	9.003404822	2.106225233	0.162949608	0.744844617	162	0.734472179	Activated B Cells	0.989263804
929	-1.687154682	8.346984966	2.109899958	0.163037502	0.744844617	929	0.734472179	Mixed	0.496881497
1432	-1.444083477	8.565520591	2.107894296	0.163067432	0.744844617	1432	0.734472179	CD4 Activated	0.797297297
271	-1.577086051	8.283433316	2.108874784	0.163134458	0.744844617	271	0.734472179	CD16 NK	0.796536797
251	-1.754740863	8.543651419	2.105347754	0.163468567	0.744844617	251	0.734472179	CD4 Activated	0.902027027
1360	-1.391973734	8.185784478	2.099665757	0.163573028	0.744844617	1360	0.734472179	Activated B Cells	0.991847826
2285	-1.705415534	8.131114448	2.101134958	0.163868736	0.744844617	2285	0.734472179	CD4 Activated	0.974943052
1878	1.759988045	7.989870473	2.100860606	0.163894838	0.744844617	1878	0.734472179	CD14 Monocytes	1
368	-1.516004886	8.17560603	2.09801333	0.164095084	0.744844617	368	0.734472179	CD14 Monocytes	0.860534125
1903	1.336492843	8.824185868	2.089508847	0.164544116	0.744844617	1903	0.734472179	CD16 NK	0.980740741
1754	-1.422995357	8.615641866	2.090918857	0.164665225	0.744844617	1754	0.734472179	Mixed	0.53236246
1790	1.616831061	8.037009279	2.092590892	0.164684021	0.744844617	1790	0.734472179	CD14 Monocytes	0.997214485
2584	1.550411984	9.06469293	2.089562085	0.164974227	0.744844617	2584	0.734472179	CD4 Naive	0.853695324
1529	1.289609012	8.85743252	2.080616037	0.165400143	0.744844617	1529	0.734472179	CD8 Activated	0.954697987
222	-1.3270295	8.41203115	2.079203846	0.165536583	0.744844617	222	0.734472179	CD4 Activated	0.960707269
2158	-1.618429683	8.083739007	2.083384491	0.16556808	0.744844617	2158	0.734472179	Mixed	0.508196721
622	1.543717052	9.299486742	2.081611268	0.165739025	0.744844617	622	0.734472179	CD4 Naive	0.881176471
2368	-1.267829638	8.381790871	2.076474998	0.165800622	0.744844617	2368	0.734472179	CD4 Activated	0.984913793
33	-1.661569345	8.115416551	2.066141047	0.167239629	0.745891574	33	0.735285377	CD16 NK	0.821176471
1420	1.586028534	7.701185486	2.060810971	0.167760504	0.745891574	1420	0.735285377	CD8 Activated	0.98381877
1447	1.473749756	8.75735951	2.051979943	0.1686279	0.745891574	1447	0.735285377	CD8 Activated	0.997005988
1310	-1.490540267	8.963229648	2.050713614	0.168752732	0.745891574	1310	0.735285377	Activated B Cells	0.976870748
2482	1.316422691	8.628889338	2.046292999	0.168755689	0.745891574	2482	0.735285377	CD4 Naive	0.837686567
1492	1.495176826	8.663580518	2.048706425	0.168950829	0.745891574	1492	0.735285377	CD8 Activated	0.947698745
1494	-1.298996084	8.741131856	2.041256014	0.16925512	0.745891574	1494	0.735285377	Mixed	0.600753296
1698	-1.216120199	8.819345804	2.040368246	0.169343332	0.745891574	1698	0.735285377	Mixed	0.562776957
1853	-1.203567185	8.784023588	2.039743956	0.169405398	0.745891574	1853	0.735285377	CD4 Activated	0.954765751
303	-1.315295791	9.337373497	2.036642409	0.169714164	0.745891574	303	0.735285377	CD4 Activated	0.962845011
731	-1.486613261	8.472927483	2.035397043	0.170271641	0.745891574	731	0.735285377	CD4 Activated	0.954296161
1930	1.404669422	8.930333232	2.032085541	0.170457226	0.745891574	1930	0.735285377	CD8 Activated	0.939117199
2316	1.284627297	8.665956475	2.028424087	0.170535664	0.745891574	2316	0.735285377	CD4 Naive	0.74863388
1954	-1.819563469	7.834399413	2.03242006	0.17056881	0.745891574	1954	0.735285377	CD4 Activated	0.95264624
944	1.462815461	9.229918502	2.02949705	0.170683188	0.745891574	944	0.735285377	CD4 Naive	0.777053455
197	1.276542806	9.020930782	2.025226173	0.170856645	0.745891574	197	0.735285377	CD8 Activated	0.976315789
727	-1.526006606	8.331708865	2.028120825	0.170999098	0.745891574	727	0.735285377	Intermediate Monocytes	0.970515971
1672	-1.548568124	8.099403332	2.027378977	0.17107348	0.745891574	1672	0.735285377	Mixed	0.535384615
328	-1.566462339	8.114659038	2.023464331	0.17146665	0.746384239	328	0.735990194	CD16 NK	0.778301887
401	-1.299030112	8.394598359	2.015736251	0.171813549	0.746674217	401	0.736607437	Mixed	0.68879668
2005	1.389564317	7.926911063	2.008339158	0.172766211	0.749591508	2005	0.739977341	Mixed	0.520100503
700	-1.783729679	8.871431649	2.003324997	0.173507036	0.75040827	700	0.74128553	CD16 Monocytes	1
823	1.358780266	8.095381823	1.994260661	0.174003459	0.75040827	823	0.74128553	CD16 NK	0.884057971
47	-1.208932438	8.863675691	1.993979735	0.174032332	0.75040827	47	0.74128553	Treg	0.739007092
1006	-1.681913558	8.028325854	1.997710391	0.174081198	0.75040827	1006	0.74128553	Activated B Cells	0.974489796
2580	-1.514083538	8.28379146	1.991952422	0.174672456	0.751364956	2580	0.742984477	CD14 Monocytes	0.994366197
560	-1.696904209	8.758616155	1.985246978	0.175364134	0.751364956	560	0.743428814	Mixed	0.616842105
849	-1.168070056	8.973114795	1.979595477	0.175518659	0.751364956	849	0.743428814	Mixed	0.587755102
366	-1.291450866	8.733250035	1.973592601	0.176143561	0.751364956	366	0.743428814	Mixed	0.674698795
2321	-1.835303589	7.973123765	1.976000599	0.176323467	0.751364956	2321	0.743428814	CD4 Activated	0.710997442
2035	-1.541015697	9.084498166	1.975163262	0.176410663	0.751364956	2035	0.743428814	CD14 Monocytes	0.950479233
703	-1.313102568	8.853641634	1.970934841	0.17642111	0.751364956	703	0.743428814	Treg	0.822714681
169	1.429200381	9.338487062	1.970647718	0.176559483	0.751364956	169	0.743428814	CD8 Activated	0.941621622
1299	1.341323403	9.010229569	1.961519	0.177464908	0.753398469	1299	0.745140033	CD4 Naive	0.750369276
1007	1.248001066	9.05372485	1.9548839	0.178108823	0.753398469	1007	0.745140033	CD8 Activated	0.879032258
691	-1.269212592	8.682449691	1.95467665	0.178130745	0.753398469	691	0.745140033	CD56 NK	0.963167587
631	-1.626389911	8.867097763	1.958390499	0.178168557	0.753398469	631	0.745140033	CD4 Activated	0.938692098
306	-1.896518069	8.660599318	1.948516456	0.179213553	0.756616332	306	0.748062203	CD4 Activated	0.968373494
2069	1.396234241	8.833118112	1.936937915	0.180448622	0.759896899	2069	0.751287529	CD8 Activated	0.985228951
1301	-1.842538983	8.324536072	1.934634564	0.180695573	0.759896899	1301	0.751287529	CD4 Activated	0.750972763
743	1.325022861	8.685312782	1.929773871	0.180846334	0.759896899	743	0.751287529	CD8 Activated	0.894632207
734	-1.21218656	8.757378899	1.925075772	0.181296293	0.760522257	734	0.751287529	CD4 Activated	0.829073482
1196	-1.323520561	8.460460959	1.921321602	0.181702721	0.760522257	1196	0.751287529	Treg	0.831775701
1780	-1.479826764	8.3293743	1.92390371	0.181851606	0.760522257	1780	0.751287529	CD14 Monocytes	0.927680798
670	1.567076509	8.3956226	1.918784337	0.182406344	0.761646553	670	0.751287529	CD4 Naive	0.813602015
359	-1.299247242	8.842890927	1.911859569	0.182732097	0.761812686	359	0.751287529	Mixed	0.686713287
1387	-1.448987084	8.249344769	1.911470415	0.183109106	0.762191652	1387	0.751287529	CD4 Activated	0.980851064
127	-1.325728697	8.470403234	1.899373943	0.184101487	0.76264601	127	0.751287529	Mixed	0.642045455
389	-1.166667015	8.774001522	1.893102568	0.184794113	0.76264601	389	0.751287529	CD16 NK	0.960591133
2543	-1.314258213	9.275244704	1.890061492	0.18513114	0.76264601	2543	0.751287529	CD4 Activated	0.948857454
496	1.373228835	8.732831242	1.890277607	0.185483103	0.76264601	496	0.751287529	CD8 Activated	0.987632509
904	-1.243132816	8.430251485	1.885908334	0.185592645	0.76264601	904	0.751287529	Mixed	0.603481625
19	-1.574047516	7.852347994	1.888247799	0.185759287	0.76264601	19	0.751287529	Mixed	0.498607242
1829	-1.258726173	8.512928454	1.884264723	0.18577568	0.76264601	1829	0.751287529	CD4 Activated	0.958579882
1730	1.383065897	8.912821494	1.887597614	0.185831507	0.76264601	1730	0.751287529	CD8 Activated	0.990566038
1257	-1.253172116	8.792574816	1.879570237	0.1862997	0.76264601	1257	0.751287529	CD4 Activated	0.782934132
97	1.263551434	9.197093297	1.87717123	0.186568196	0.76264601	97	0.751287529	CD8 Activated	0.868686869
2413	-1.243915258	8.465806535	1.875941735	0.186705987	0.76264601	2413	0.751287529	CD4 Activated	0.973333333
2360	1.233705272	8.81037287	1.870576107	0.187308801	0.76264601	2360	0.751287529	CD8 Activated	0.87008547
2268	1.617914029	9.432356219	1.871685772	0.187609857	0.76264601	2268	0.751287529	CD4 Naive	0.933182333
383	-1.429547129	8.825848359	1.865181362	0.188342901	0.76264601	383	0.751287529	CD14 Monocytes	0.89059501
135	-1.193164736	8.944873255	1.85676527	0.188871569	0.76264601	135	0.751287529	Activated B Cells	0.97611465
1564	-1.227210025	8.733323693	1.854728331	0.189103429	0.76264601	1564	0.751287529	Activated B Cells	0.967391304
2325	-1.544227906	8.243599916	1.856324748	0.189346783	0.76264601	2325	0.751287529	Mixed	0.648255814
2148	-1.356578555	8.308889364	1.852072201	0.189406302	0.76264601	2148	0.751287529	CD14 Monocytes	0.987012987
2337	1.414212235	7.939421979	1.84925115	0.190153355	0.76264601	2337	0.751287529	CD8 Activated	0.983870968
283	-1.175620116	8.882875815	1.841959321	0.19056499	0.76264601	283	0.751287529	Mixed	0.584269663
2528	-1.413019401	8.863703934	1.841101705	0.191087919	0.76264601	2528	0.751287529	CD14 Monocytes	0.957407407
660	-1.343467891	8.2657198	1.836494656	0.191194779	0.76264601	660	0.751287529	CD14 Monocytes	0.984334204
400	1.378437618	9.008650128	1.838686003	0.191366048	0.76264601	400	0.751287529	CD8 Activated	0.965025907
2239	-1.676141905	7.983447927	1.833759973	0.191934767	0.76264601	2239	0.751287529	Mixed	0.613636364
2531	-1.457682521	8.066824686	1.83265716	0.192062378	0.76264601	2531	0.751287529	CD4 Naive	0.980722892
1014	-1.69169402	8.186993215	1.829700468	0.192405031	0.76264601	1014	0.751287529	CD4 Activated	0.887688985
585	-1.273199282	8.345675591	1.826053432	0.192405329	0.76264601	585	0.751287529	Treg	0.841046278
20	1.575713333	8.431796586	1.826519338	0.192774547	0.76264601	20	0.751287529	CD4 Naive	0.846960168
2229	1.508845329	8.639165848	1.82129688	0.193383106	0.76264601	2229	0.751287529	CD4 Naive	0.806104129
257	-1.194359678	8.775839145	1.815188634	0.193675148	0.76264601	257	0.751287529	CD56 NK	0.941680961
1197	1.364600213	8.825356858	1.816259545	0.193972369	0.76264601	1197	0.751287529	CD4 Naive	0.87434555
2507	1.431394368	8.432921872	1.816052216	0.19399667	0.76264601	2507	0.751287529	CD16 NK	0.99249531
2527	-1.253155553	8.404452234	1.805200633	0.194851728	0.76264601	2527	0.751287529	CD4 Activated	0.822
1148	-1.513622985	9.414070709	1.808219503	0.194917544	0.76264601	1148	0.751287529	CD4 Activated	0.96567718
1940	1.367904956	8.457914934	1.806283344	0.195004656	0.76264601	1940	0.751287529	CD4 Naive	0.782157676
765	-1.256078574	8.00982561	1.80262013	0.195157159	0.76264601	765	0.751287529	CD4 Naive	0.872340426
1742	1.296492109	9.0750859	1.800437137	0.195416007	0.76264601	1742	0.751287529	CD4 Naive	0.844927536
381	-1.248963109	8.853723097	1.799012926	0.195585114	0.76264601	381	0.751287529	CD4 Activated	0.915134371
1902	1.16856706	8.479379928	1.795513248	0.196001433	0.76264601	1902	0.751287529	CD16 NK	0.910331384
1430	1.586069591	9.366901988	1.796742818	0.196276729	0.76264601	1430	0.751287529	CD4 Naive	0.816625917
1861	-1.491021772	8.703032681	1.795871724	0.196380377	0.76264601	1861	0.751287529	CD4 Activated	0.926493109
168	-1.401036155	8.481303262	1.795447357	0.196430895	0.76264601	168	0.751287529	Treg	0.83032491
1677	-1.271387196	8.258061406	1.79120095	0.196515946	0.76264601	1677	0.751287529	CD4 Naive	0.976958525
1530	-1.59059725	8.699111624	1.794469642	0.196547348	0.76264601	1530	0.751287529	CD4 Activated	0.918181818
2091	-1.508399291	8.586761639	1.792243796	0.196812785	0.76264601	2091	0.751287529	CD16 Monocytes	0.990950226
801	-1.147892276	8.774944391	1.788633044	0.196823131	0.76264601	801	0.751287529	CD4 Activated	0.953488372
41	-1.170235677	8.874502988	1.788465328	0.196843215	0.76264601	41	0.751287529	Mixed	0.641319943
848	-1.694005723	8.228731134	1.791014024	0.19695963	0.76264601	848	0.751287529	Intermediate Monocytes	0.923547401
885	-1.186668084	9.198893487	1.763739578	0.199832379	0.772646529	885	0.760463736	CD4 Activated	0.972027972
1471	-1.231142203	9.033557617	1.759535619	0.200346247	0.773398303	1471	0.760463736	Activated B Cells	0.953781513
1584	1.386473977	9.453893648	1.75821244	0.200651055	0.773398303	1584	0.760463736	CD4 Naive	0.947089947
1984	-1.242012953	9.001572774	1.753760633	0.201054852	0.773398303	1984	0.760463736	CD4 Activated	0.919584955
612	1.254843704	8.513633667	1.752677762	0.201188072	0.773398303	612	0.760463736	Mixed	0.57300885
87	-1.470769984	8.264994395	1.745921938	0.202440212	0.775602542	87	0.76339207	Mixed	0.694092827
1837	-1.473173797	8.485251376	1.744467557	0.202620148	0.775602542	1837	0.76339207	CD16 Monocytes	0.988038278
232	-1.24899259	8.1180139	1.740974992	0.202634898	0.775602542	232	0.76339207	Treg	0.74584323
2262	-1.194698403	7.885725644	1.733691447	0.203541968	0.777033215	2262	0.765140322	CD4 Naive	0.957957958
246	-1.598037461	8.351677048	1.736640003	0.203592036	0.777033215	246	0.765140322	Mixed	0.571428571
1680	-1.423986534	8.51566297	1.728021394	0.20466894	0.78002583	1680	0.7678773	CD4 Activated	0.947368421
1676	-1.39378831	8.30644298	1.72171746	0.205461168	0.780164357	1676	0.767908365	Mixed	0.525606469
1922	-1.259268164	7.794977777	1.719063368	0.205521013	0.780164357	1922	0.767908365	CD4 Activated	0.987878788
1585	1.256933413	8.715433414	1.718710043	0.205583851	0.780164357	1585	0.767908365	CD4 Naive	0.868231047
1145	-1.163777684	9.194344552	1.712441772	0.206217656	0.780622165	1145	0.768863682	CD4 Activated	0.902469136
2270	1.456715207	7.950007486	1.709561936	0.206999719	0.780622165	2270	0.769362937	CD14 Monocytes	0.877840909
1266	-1.436770256	8.316784441	1.707403067	0.207274489	0.780622165	1266	0.769362937	CD4 Activated	0.844488189
343	-1.399767135	8.3670688	1.703320333	0.207795379	0.780622165	343	0.769362937	CD16 Monocytes	0.876811594
403	-1.184122056	9.063219487	1.700012093	0.207803289	0.780622165	403	0.769362937	CD4 Activated	0.848523748
2395	1.121918511	8.758045552	1.69823234	0.208031584	0.780622165	2395	0.769362937	CD8 Activated	0.788296041
1976	-1.374080195	8.212290973	1.694028779	0.208987002	0.780622165	1976	0.769362937	Mixed	0.648967552
107	-1.531046901	9.389056502	1.692194138	0.209223311	0.780622165	107	0.769362937	CD4 Activated	0.933579336
1561	-1.276703499	8.739368939	1.689825293	0.209390113	0.780622165	1561	0.769362937	Mixed	0.6640625
1839	1.28962694	7.926308944	1.686786559	0.209783054	0.780622165	1839	0.769362937	CD4 Naive	0.854489164
1832	-1.442992654	8.456953146	1.687405657	0.209841678	0.780622165	1832	0.769362937	Mixed	0.578747628
575	-1.440190522	8.682478212	1.686059827	0.210015889	0.780622165	575	0.769362937	CD14 Monocytes	0.946153846
2125	-1.356884279	7.979937782	1.68170453	0.210580916	0.780622165	2125	0.769362937	Mixed	0.634228188
2143	-1.397299262	8.566621328	1.67955427	0.210860585	0.780622165	2143	0.769362937	CD14 Monocytes	0.940366972
1510	-1.297385318	8.700195137	1.67492549	0.211464214	0.780622165	1510	0.769362937	Treg	0.815217391
1782	-1.171868677	8.460986785	1.662059043	0.212741001	0.780622165	1782	0.769362937	CD4 Naive	0.978640777
2568	1.366933681	9.019621772	1.665109088	0.212751605	0.780622165	2568	0.769362937	CD4 Naive	0.791176471
1465	1.322028234	8.672568578	1.658007562	0.213689142	0.780622165	1465	0.769362937	CD8 Activated	0.907721281
2515	1.631698871	8.160994162	1.65515133	0.214067695	0.780622165	2515	0.769362937	CD16 NK	0.756838906
1085	1.368445876	8.491496069	1.654962699	0.214092725	0.780622165	1085	0.769362937	Mixed	0.305361305
813	-1.209412921	9.103219807	1.650109589	0.214326254	0.780622165	813	0.769362937	CD4 Activated	0.839712919
69	-1.145391864	8.718601829	1.646664626	0.214786049	0.780622165	69	0.769362937	Activated B Cells	0.993127148
1713	-1.50713151	7.794293186	1.649348613	0.214839386	0.780622165	1713	0.769362937	CD4 Activated	0.965811966
1664	-1.11391867	7.993456924	1.642345554	0.215364276	0.780622165	1664	0.769362937	Mixed	0.677053824
218	-1.134166333	8.861261947	1.641492951	0.215478654	0.780622165	218	0.769362937	Treg	0.777158774
1810	-1.118010822	8.716748218	1.641213498	0.215516159	0.780622165	1810	0.769362937	CD4 Activated	0.841521395
495	-1.391092169	7.916189214	1.639028348	0.216220598	0.780622165	495	0.769362937	CD4 Activated	0.861979167
2216	-1.547813677	9.047092316	1.638879419	0.216240612	0.780622165	2216	0.769362937	CD16 Monocytes	1
2241	1.349759342	9.44951559	1.630949949	0.217131271	0.780622165	2241	0.769362937	CD4 Naive	0.856670342
273	-1.159612253	8.905763526	1.62664655	0.217482713	0.780622165	273	0.769362937	CD4 Naive	0.965940054
733	1.217235196	7.916013668	1.626355908	0.217522181	0.780622165	733	0.769362937	CD16 NK	0.737463127
1763	-1.495631894	8.281033415	1.628277815	0.217671409	0.780622165	1763	0.769362937	Intermediate Monocytes	0.930167598
549	-1.401519867	8.047592345	1.626184397	0.217955358	0.780622165	549	0.769362937	CD16 Monocytes	1
1062	1.464705549	9.701547147	1.625249123	0.218027277	0.780622165	1062	0.769362937	CD4 Naive	0.783365571
701	-1.199555171	8.159687385	1.621999781	0.218114817	0.780622165	701	0.769362937	CD4 Activated	0.944055944
263	-1.360672485	8.262753579	1.624649501	0.21816385	0.780622165	263	0.769362937	CD16 Monocytes	1
884	-1.159624947	8.808980081	1.619336908	0.218478102	0.780622165	884	0.769362937	CD56 NK	0.916808149
713	1.136004346	8.223556674	1.617520441	0.218726356	0.780622165	713	0.769362937	CD16 NK	0.868735084
1679	-1.434453902	8.748158875	1.619806136	0.21882341	0.780622165	1679	0.769362937	Mixed	0.637651822
1394	-1.478180047	8.315562496	1.618928411	0.218943208	0.780622165	1394	0.769362937	Activated B Cells	0.93970894
1993	1.192015331	8.985019774	1.613175778	0.219321589	0.780622165	1993	0.769362937	CD4 Naive	0.75620438
79	-1.238833857	8.334372446	1.606094255	0.220296201	0.780622165	79	0.769362937	Mixed	0.642424242
2374	-1.281745517	8.411194342	1.607275925	0.220364007	0.780622165	2374	0.769362937	CD14 Monocytes	0.93718593
1710	-1.343367436	8.120534094	1.606643199	0.220628779	0.780622165	1710	0.769362937	CD4 Activated	0.854800937
1937	-1.589370979	7.855413825	1.605895062	0.220731959	0.780622165	1937	0.769362937	Mixed	0.506711409
2073	1.209287582	8.454078403	1.602411881	0.220805173	0.780622165	2073	0.769362937	CD8 Activated	0.958333333
259	-1.195129277	8.328277372	1.602241863	0.220828709	0.780622165	259	0.769362937	Activated B Cells	0.965346535
1708	-1.075450164	8.772023071	1.602134407	0.220843586	0.780622165	1708	0.769362937	CD4 Activated	0.902362205
326	-1.440429459	8.087674033	1.598474743	0.221758675	0.780622165	326	0.769362937	CD16 Monocytes	0.961290323
