""	baseMean	log2FoldChange	lfcSE	pvalue	padj
OTUB1	2.09729133013317	-3.63396979421741e-05	0.0529206023087654	0.994187017491511	0.999336306249414
FERMT3	1.22637792637067	-0.00115054177167592	0.0530187438366507	0.709905339015485	0.999336306249414
TRPT1	1.14277217725796	-0.000623822078494631	0.0529877041446428	0.852425705442154	0.999336306249414
NUDT22	0.955124480660743	0.00267345402818377	0.0531348431048338	0.306933502368611	0.999336306249414
DNAJC4	1.35611189306795	0.000274156098088659	0.0529954096478419	0.910440728727368	0.999336306249414
FKBP2	0.959421218539198	-0.000817827668087196	0.0530002402099208	0.80255634007254	0.999336306249414
TRMT112	2.9370141758338	-0.00063087122224945	0.0528886703265771	0.884211051528738	0.999336306249414
PRDX5	2.69681130418263	-0.00335782624807778	0.0530057825926757	0.505860572819094	0.999336306249414
CCDC88B	0.556231810854793	0.00296295776017523	0.0531568543438557	0.259613263378511	0.999336306249414
RASGRP2	3.57637606162414	0.0131170382233735	0.0552422032255545	0.0225333059067937	0.999336306249414
SF1	7.31514777147072	-0.00252871756180674	0.052775791909018	0.693690551776523	0.999336306249414
MAP4K2	1.03241808724621	-0.00131694074058705	0.0530224071276084	0.673460830682956	0.999336306249414
EHD1	0.56714993647607	-0.00105397613638085	0.0530718321512266	0.542744144950517	0.999336306249414
VPS51	1.50986603706273	0.00214041418133549	0.0530192488380162	0.588928240798153	0.999336306249414
FAU	54.0516734722481	-0.0109986287586427	0.0517340821441963	0.497530600342547	0.999336306249414
SYVN1	1.36068746728819	-0.00624536771361082	0.0535094142887539	0.0965579842699323	0.999336306249414
CAPN1	0.995376585269166	-0.000329350192815628	0.0530047591349429	0.913852065551569	0.999336306249414
NEAT1	6.7278798963937	-0.00289737075667507	0.0530901721358084	0.43740200645561	0.999336306249414
MALAT1	344.857922649209	-0.00634475745626847	0.0520823681457055	0.609148985595475	0.999336306249414
SIPA1	2.11392927291802	-0.00161229881029658	0.0529475776103176	0.710061183572122	0.999336306249414
RNASEH2C	1.26205016956834	2.82531451248429e-05	0.0529822225199959	0.977988497357275	0.999336306249414
CFL1	18.6616869376383	0.000433526474479049	0.0525779020632706	0.957410117782307	0.999336306249414
MUS81	0.752780038462426	-0.00252634171353712	0.0531052858188706	0.380046610030089	0.999336306249414
FIBP	1.01829746197134	0.00204138526779627	0.0530367402779951	0.537996940455403	0.999336306249414
CCDC85B	1.43369900283622	0.00178895360165916	0.0530473947537668	0.563772792253872	0.999336306249414
DRAP1	3.62896562995884	0.00212780966981397	0.0529552619270365	0.650927669548026	0.999336306249414
BANF1	2.61773818557153	0.000912503952530258	0.0529136598474906	0.840632736767874	0.999336306249414
SF3B2	2.43713024820529	0.00281253778846456	0.0529900676730539	0.557552435119265	0.999336306249414
PACS1	1.04119427637048	-0.0027168620540847	0.053098233996432	0.398885032486538	0.999336306249414
RAB1B	1.04839618861664	0.00368746007343856	0.0532208599467342	0.147599636338753	0.999336306249414
MRPL11	0.741263685358937	0.00231559788841577	0.0531150812765425	0.382219606665448	0.999336306249414
CCS	1.67835595215298	-0.00531792384350606	0.0533505617178834	0.170508283427267	0.999336306249414
GRK2	1.34464251804071	0.00101374595519535	0.0530084126485926	0.75896735356118	0.999336306249414
POLD4	7.34803810684974	0.00211799678525601	0.0526752149583301	0.764176922599304	0.999336306249414
PPP1CA	5.15336092774994	0.00732080492648799	0.0534563616527402	0.25231868442658	0.999336306249414
TBC1D10C	2.25906349420403	0.0032353072078491	0.0530823098028286	0.42537168666059	0.999336306249414
RPS6KB2	0.653467569809355	0.00156181866645795	0.0530817809311217	0.594124378485406	0.999336306249414
CORO1B	1.00095915117769	-0.000520275268362765	0.0530441076337923	0.829781109037773	0.999336306249414
PTPRCAP	2.17503372517828	-0.00506332870017231	0.0532952897161057	0.213268848600548	0.999336306249414
TMEM134	1.6064014743831	-0.00224393507152848	0.0530126399034989	0.574127045399429	0.999336306249414
AIP	1.71301517172372	0.00258309068305584	0.0530710753283425	0.457224209913998	0.999336306249414
CDK2AP2	1.55287510178744	0.00353781432961209	0.0531456274606235	0.334835270944255	0.999336306249414
GSTP1	4.66288278096378	0.0064074883645404	0.0536105895268285	0.026909319929066	0.999336306249414
NDUFV1	1.75472654562348	0.000485274308163916	0.0529166696788996	0.928001391057835	0.999336306249414
UNC93B1	1.45276292762297	0.00371698663813055	0.0531720421305427	0.287473797485583	0.999336306249414
NDUFS8	1.22383597341524	-0.000629156251321165	0.0530061427221583	0.838831177688564	0.999336306249414
TCIRG1	2.31360593901432	-0.000384030899756381	0.0529647847452505	0.919382243468048	0.999336306249414
C11orf24	0.966293000655595	0.00145473796936479	0.0530414561377415	0.626151058998542	0.999336306249414
PPP6R3	1.01322560342824	0.000103117673969808	0.0530227988517347	0.972388172441538	0.999336306249414
MRPL21	0.686635407669305	-0.00238311186175393	0.0530854593307114	0.440267559000725	0.999336306249414
NUMA1	0.819782388390589	-0.00212476978942878	0.053074195495814	0.463613232140644	0.999336306249414
LAMTOR1	2.41236977236733	-0.00116625340862781	0.0528847384205015	0.808715209508441	0.999336306249414
ARAP1	0.736912001802565	0.00058208906485131	0.0530452697314532	0.834115357709223	0.999336306249414
ATG16L2	1.06862146396978	-0.000568537300975619	0.0530326243220387	0.826722835006048	0.999336306249414
FCHSD2	2.22550006747291	0.00113886774742503	0.0529361319128075	0.792791366352189	0.999336306249414
RAB6A	0.833401487913595	0.000870607451183482	0.0530474361561487	0.716522675210159	0.999336306249414
UCP2	10.6126199868329	0.00514357736570054	0.0527753824105142	0.647522063936897	0.999336306249414
SPCS2	2.69201131192096	-0.00373487841360981	0.0530667423147666	0.435776660775772	0.999336306249414
RPS3	58.9234555915408	0.00682441046803849	0.0517642192897043	0.622598196131826	0.999336306249414
UVRAG	2.25081951356499	-0.00237473528824742	0.0529238735989031	0.640588245743314	0.999336306249414
CLNS1A	1.02374855526249	0.00679319595909249	0.0536642482191278	0.013272324841757	0.999336306249414
RSF1	1.67610427177763	-0.00444818205949135	0.0532525420675108	0.208424464842046	0.999336306249414
PRCP	1.1814586376199	0.000905007033906009	0.0530018373954489	0.783938405619889	0.999336306249414
RAB30	0.928756362498592	0.000233739137694144	0.0530052888818149	0.938862854757588	0.999336306249414
PCF11	1.51172362577236	-0.000713911441190311	0.0529697411697618	0.855492698569084	0.999336306249414
CCDC90B	0.933444007244824	-0.00351910043069941	0.0531840939968932	0.239678450617246	0.999336306249414
CREBZF	1.16202335183206	0.00130176543689015	0.053025426866141	0.672781098245029	0.999336306249414
PICALM	0.682095234081437	0.000361724942429051	0.0530444728114827	0.938672634859847	0.999336306249414
HIKESHI	0.723327919987197	0.00317405120094463	0.053169967027592	0.236964134561109	0.999336306249414
CTSC	2.58313049385128	-0.00234375543447538	0.0530973415241073	0.403473925171893	0.999336306249414
TAF1D	2.86773194069589	-0.00643559296830249	0.0534870604679085	0.156709416946512	0.999336306249414
ANKRD49	0.642601783886657	-0.00139314553035287	0.0530501102234766	0.603248015261627	0.999336306249414
CWC15	0.887242964175236	-0.00387338921598858	0.0532300384308687	0.169857018086893	0.999336306249414
SRSF8	1.35247311875147	-0.000556470042311644	0.0530229102644559	0.844218118015173	0.999336306249414
SESN3	0.829757588982405	-0.00368909531962717	0.0532026291446914	0.215590269146341	0.999336306249414
CEP57	0.936110241253132	-0.00093674173421357	0.0530505847682681	0.692988057991131	0.999336306249414
BIRC3	3.79360239862283	-0.00123659372356168	0.0528305532213642	0.816054285133467	0.999336306249414
BIRC2	0.71407835941594	-0.00151616617859383	0.0530718830304457	0.524148042756698	0.999336306249414
TMEM123	2.55455923906958	0.00444110601143693	0.0531390810933582	0.365126142426786	0.999336306249414
CASP4	1.86598453564635	0.00397550523619607	0.0531838342923049	0.304694824255886	0.999336306249414
CASP1	2.46412265977414	0.000801998550304408	0.0530037408909629	0.806385712577917	0.999336306249414
CARD16	3.02625123531478	0.0017037832049285	0.0529879021745223	0.667000237437849	0.999336306249414
CUL5	0.939832982595078	-0.00485596513241704	0.0533462201156661	0.101945929994863	0.999336306249414
ATM	2.2695911532934	0.0037132283245125	0.053104189410691	0.402273069884289	0.999336306249414
FDX1	0.607345245204915	0.00346976031895091	0.0532186651969349	0.173619370993963	0.999336306249414
POU2AF1	2.03318014167951	-0.00398067566766205	0.0531676673041799	0.311198386102853	0.999336306249414
TIMM8B	0.754786457619751	-0.000741759551441045	0.0530389404788317	0.772013381333927	0.999336306249414
SDHD	0.64669343490544	0.000803935949629196	0.0530485656050529	0.730775349443362	0.999336306249414
USP28	0.754587491282432	0.00168518291063713	0.0530684838006575	0.522007884087409	0.999336306249414
SIDT2	1.34076483845696	-0.0028645695216806	0.053094567032101	0.410254967905603	0.999336306249414
PCSK7	1.20733293907259	0.00299400010296539	0.0531181988544653	0.358221540857287	0.999336306249414
IL10RA	1.27604026508635	-0.00162982508344164	0.0530264475957414	0.616859017702311	0.999336306249414
ATP5MG	8.66881330950627	-0.00233730271288843	0.0527426170871176	0.723124471882446	0.999336306249414
KMT2A	0.808063225525526	0.0010035056842752	0.0530472874290889	0.714620703085896	0.999336306249414
DDX6	1.96504199153588	0.00287161658412049	0.0530608574070428	0.462732497184353	0.999336306249414
CXCR5	0.935891586509335	0.00161236656743937	0.0530571467109224	0.538864839665604	0.999336306249414
RPS25	47.2122772161418	-0.00686181099197412	0.0516271144809865	0.626337483915971	0.999336306249414
HSPA8	5.73573161660912	0.00054337062480622	0.0528096892788272	0.922705664810863	0.999336306249414
TBRG1	1.78065706996383	-0.000993007344241152	0.0529622655181899	0.798910879188894	0.999336306249414
SRPRA	0.805861457046587	0.00503024143030938	0.0533871394508387	0.051667770002303	0.999336306249414
ETS1	2.43399884953144	0.0018911740013779	0.0529581643632813	0.670480834736065	0.999336306249414
FLI1	1.99842302440682	0.00521845411154888	0.0533432705247914	0.17899796026174	0.999336306249414
APLP2	2.43189393109568	-0.00516135879203994	0.0532536563451693	0.272523272581747	0.999336306249414
ZBTB44	0.877341788305154	0.00291585555111746	0.053133592193106	0.327369517953112	0.999336306249414
VPS26B	0.649332353938951	8.74791595602194e-05	0.0530457526519132	0.971741924134099	0.999336306249414
THYN1	0.884044209545505	0.000446789297089424	0.0530359550692105	0.871488417393142	0.999336306249414
IDI1	1.01013601152202	-0.00188507878879716	0.0530560336308367	0.531042782499449	0.999336306249414
KLF6	7.92816216423907	0.00372503476003858	0.0531130294481226	0.390476790377758	0.999336306249414
GDI2	5.08476605280084	-0.00602459038677655	0.0531999589349194	0.354544635830883	0.999336306249414
RBM17	1.8993966958296	-0.00643907025577788	0.0534897650905871	0.149704541114434	0.999336306249414
ATP5F1C	2.57189629444326	0.00227989529480288	0.0529793830396324	0.599331858822245	0.999336306249414
TAF3	0.818311924727518	0.00104049442701935	0.0530580846373118	0.661004738009249	0.999336306249414
CELF2	2.60008059129079	-0.00106765453911689	0.0529371382776609	0.76422880785681	0.999336306249414
UPF2	1.00821696932864	-0.000253760276168217	0.05299143182181	0.936237792036161	0.999336306249414
CDC123	1.0010075504293	0.00241138227929033	0.0530975860723724	0.38520715616087	0.999336306249414
CAMK1D	1.24318688478084	0.00205808872503466	0.0530484604825968	0.532016503805658	0.999336306249414
FAM107B	2.31727620913184	-0.00162784158193832	0.0529415834179924	0.711340917152437	0.999336306249414
RPP38	0.796476056136125	-0.00192964079094334	0.0530832497807699	0.459605062040924	0.999336306249414
RSU1	1.08845599754602	-0.00321896490095479	0.053138985483489	0.317692903994977	0.999336306249414
VIM	10.4268663510338	0.00569620246474079	0.0533652407543368	0.20748803763868	0.999336306249414
COMMD3	0.505525863251899	-0.00109115023602253	0.0530736706007332	0.545192008200061	0.999336306249414
APBB1IP	2.02498917309552	0.00252114326251073	0.0530671223671677	0.463528863689213	0.999336306249414
ABI1	1.15882460471225	0.000857289186425205	0.0530069215160664	0.785460485425971	0.999336306249414
YME1L1	1.1618666257103	-0.00542747287217599	0.0534047992574946	0.110897498100165	0.999336306249414
RAB18	0.584648788822704	0.0022344763205873	0.0531125848521764	0.390528635104031	0.999336306249414
WAC-AS1	0.784946502219465	0.00173993295966299	0.0530933212313443	0.509291351861445	0.999336306249414
WAC	1.31466018868047	0.00136148578929598	0.053032145921116	0.65544982705033	0.999336306249414
MAP3K8	2.03644376081081	-0.00707842948349494	0.0536520494736163	0.0752833099189692	0.999336306249414
KIF5B	1.31935318742765	0.00258573021866987	0.0530482864764728	0.499706768878447	0.999336306249414
EPC1	3.94650231192829	-0.0178813122500665	0.0572949859491132	0.00630750357974405	0.999336306249414
ITGB1	0.825650894247839	0.000240705457946603	0.0530429658249763	0.974569174019031	0.999336306249414
HNRNPF	2.17356600226472	-0.00116359658781443	0.0529533028137052	0.778973793067794	0.999336306249414
ZNF22	1.18903565041102	0.000439520217620792	0.0529975973980763	0.894237719718713	0.999336306249414
ALOX5	2.75504878286254	-0.0053957303374408	0.0533074299619362	0.239662969364167	0.999336306249414
NCOA4	1.64297017682291	-0.00607049685564909	0.0534677492746181	0.12237057836785	0.999336306249414
WDFY4	1.2071132153952	-0.00107130829754686	0.0530009689656764	0.753508134782759	0.999336306249414
UBE2D1	0.800761173761672	0.00427612318227532	0.0532999673545793	0.0998243613251373	0.999336306249414
TFAM	0.998600107660079	0.000130935614011931	0.0529868393678879	0.965619530983379	0.999336306249414
ARID5B	2.26973291314866	0.0013394736637455	0.0529697528145325	0.736785412033852	0.999336306249414
JMJD1C	2.95172116922596	-0.00217156633983769	0.0528854492528117	0.686517669226006	0.999336306249414
HERC4	0.775908587752793	0.000359115831817905	0.053022918863782	0.893290523980321	0.999336306249414
HNRNPH3	1.59574987957272	-0.00132116673360768	0.0529828404535051	0.721680011752719	0.999336306249414
CCAR1	0.888258025615507	0.000819852476945079	0.0530241035690119	0.771476367246109	0.999336306249414
DDX50	0.875061577387767	-0.00149849357348144	0.0530465602256911	0.60023131646922	0.999336306249414
DDX21	2.44897408423401	-0.000452429642410036	0.0528649505071335	0.925863010246944	0.999336306249414
SRGN	4.58782456597281	0.00134671345471512	0.053066488657772	0.534322516276143	0.999336306249414
HK1	0.847572538730227	-0.000674711823307691	0.0530406917649593	0.784991643486791	0.999336306249414
PPA1	0.677692637350162	-2.92781783043709e-05	0.0530313482356876	0.986731139633647	0.999336306249414
EIF4EBP2	0.616132274635848	0.00319336804492566	0.0531947267898783	0.230346972575909	0.999336306249414
VSIR	2.37931501931103	0.0030789053876819	0.0531713029501239	0.2210262494113	0.999336306249414
PSAP	12.3257833267717	0.00421378827458883	0.0532866033744249	0.1006444482517	0.999336306249414
ANAPC16	4.72990048020337	0.000846985195741944	0.0527324802010437	0.892968822580569	0.999336306249414
P4HA1	0.63019000664147	0.00223271632531953	0.0531101604609037	0.382072222764534	0.999336306249414
MRPS16	0.747581644414033	-0.00029508209284999	0.0530108105281395	0.91861883878542	0.999336306249414
ANXA7	0.799047630808493	-0.00253934207122275	0.0531151362397359	0.342500822685972	0.999336306249414
PPP3CB	0.757825804509458	-0.00147118539099604	0.0530428855721792	0.617179977165689	0.999336306249414
ADK	2.97411116615182	0.000888887014937741	0.052864073442057	0.87010466201684	0.999336306249414
KAT6B	0.636658646244197	-0.0034743611913702	0.0531856752062378	0.227475565875007	0.999336306249414
VDAC2	1.89870265656799	-0.00208062847355166	0.0529630907942923	0.640147155912076	0.999336306249414
RPS24	68.8413035158997	-0.0247941572533285	0.0592269183151502	0.10378990461546	0.999336306249414
NUTM2B-AS1	0.781415854761489	-0.0040471748680795	0.0532299567560572	0.199332534389437	0.999336306249414
ANXA11	2.07796698124332	0.00539358723790298	0.0533385755313305	0.200334069252601	0.999336306249414
GHITM	2.25826395617544	0.00330822957127119	0.0530595873951844	0.457805826880601	0.999336306249414
GLUD1	1.01053761610916	0.00259094572024666	0.0530896397223767	0.463422548050276	0.999336306249414
NUTM2A-AS1	1.15343697224773	0.00348004140180271	0.0531389258856069	0.339194280698532	0.999336306249414
LIPA	0.881507449131344	-0.0022938992983535	0.0531052733140905	0.372097448487099	0.999336306249414
KIF20B	0.955020785394861	-0.00271545250858336	0.0531440494897385	0.249830443609676	0.999336306249414
PCGF5	1.50167516324472	0.00126405485681635	0.0530240547316788	0.681508180219154	0.999336306249414
TNKS2	1.32741647706981	-0.00113347440999294	0.0530213802432884	0.708565590671086	0.999336306249414
BTAF1	0.813935269583016	-0.00503274755361171	0.0533625962340471	0.0975604261215586	0.999336306249414
HHEX	2.02078064301066	0.0059750831954683	0.0534106669669623	0.185011299256468	0.999336306249414
EXOC6	0.663586171234689	-0.00168438753361291	0.0530650144050577	0.532659407312103	0.999336306249414
PDLIM1	2.99988412503804	-0.00651940595056424	0.0534263111046994	0.215480141071974	0.999336306249414
BLNK	2.40989271089963	-0.00669634895587114	0.0535009898482597	0.162075113864262	0.999336306249414
TM9SF3	0.748969594241949	-0.00592180352832658	0.0535243137917493	0.0270286648371906	0.999336306249414
PIK3AP1	1.66456186694665	-0.0057227404101445	0.0533883972551476	0.170469551307029	0.999336306249414
LCOR	0.663180227734056	-0.00432465622865147	0.0532980582837694	0.0828868057754402	0.999336306249414
PGAM1	2.09002755945208	-0.000258529083749334	0.0529226655491922	0.937663308523133	0.999336306249414
HPS1	1.52820739534773	-0.00126957276556941	0.0529579394932165	0.753125243200803	0.999336306249414
BLOC1S2	1.82202923328018	0.000297499019093637	0.0529376124039576	0.942534112059186	0.999336306249414
MRPL43	0.649576550363067	0.00294428287644615	0.0531375490474993	0.297090190445867	0.999336306249414
OGA	2.23340499688391	-0.00354602864850689	0.053105990247657	0.39121954989876	0.999336306249414
NOLC1	0.697175520040524	0.00155971610632486	0.0530655339930617	0.528604982817386	0.999336306249414
NFKB2	1.29873849589458	-0.000464207486108653	0.0529854996527062	0.889541552607216	0.999336306249414
CUEDC2	1.0099264513914	-0.00369426087056446	0.0531974934060252	0.234053935499753	0.999336306249414
ACTR1A	0.520286884043188	-0.000179984339119835	0.0530474597426951	0.882703874781848	0.999336306249414
TRIM8	1.04537460822309	0.00336787002650591	0.0531690527737938	0.245030094436198	0.999336306249414
ATP5MD	2.67569580198923	0.00482715199246599	0.0532371331657647	0.280710467401185	0.999336306249414
GSTO1	0.804073442856251	-8.51268622729137e-06	0.0530287929985857	0.989207838310636	0.999336306249414
ADD3	2.87431416167682	0.000981333925684686	0.0528627809132714	0.847704927472142	0.999336306249414
SMNDC1	0.668151553987681	0.000134653873348628	0.0530425654925206	0.992570843983081	0.999336306249414
DUSP5	1.15162733949844	0.00429202442217681	0.0532371354264753	0.220886843911928	0.999336306249414
SMC3	0.811768005659203	0.000555158747756913	0.053040284728102	0.830808500665535	0.999336306249414
PDCD4	1.79270784672364	-0.00196792893124966	0.0530014073240127	0.514522953100163	0.999336306249414
SHOC2	1.56299364945357	-0.00404113648095523	0.0532060546028534	0.243999263657578	0.999336306249414
ZDHHC6	0.710381483517974	0.00373636650741032	0.0532026551067483	0.206530585137405	0.999336306249414
VTI1A	0.881827494296989	-0.00392095960254704	0.0532250508357717	0.192031813967719	0.999336306249414
ABLIM1	1.07955840755775	-0.0042164563765105	0.0532765461657149	0.119151586422159	0.999336306249414
FAM204A	1.36818536452196	-0.00523952554322229	0.053365365496527	0.130561724992041	0.999336306249414
CACUL1	0.547413691955637	0.00280426368309461	0.0531467021854633	0.260201585115176	0.999336306249414
EIF3A	1.69579010934985	-0.003427373021957	0.0530974620870783	0.397899319305743	0.999336306249414
FAM45A	0.750719698341446	-0.00283180767434051	0.053151808952748	0.243884083758241	0.999336306249414
TIAL1	1.15457883500376	-0.00371988297406498	0.0531914395841911	0.239930174124664	0.999336306249414
WDR11	1.17900745205096	-0.00449761308128022	0.0532916838579842	0.140194680487889	0.999336306249414
NSMCE4A	0.606188847243614	-0.00274407825066044	0.0531392622311365	0.281212197083964	0.999336306249414
PLEKHA1	1.04913957140797	-0.00605330620780359	0.0534921115749819	0.0922004820388013	0.999336306249414
BUB3	1.11952670708613	0.00271222286297315	0.0530980265740465	0.399670263576993	0.999336306249414
LHPP	1.19302735853866	-0.000767914296061097	0.0530043067369253	0.809831890365449	0.999336306249414
FAM53B	0.706728596188305	-0.00105411106476135	0.0530512613428597	0.66915824392479	0.999336306249414
BCCIP	0.952238447173706	-0.000954745096196368	0.0530294315217342	0.7386132507714	0.999336306249414
PTPRE	0.77688230072332	0.000483597478405793	0.0530239997507018	0.860623084957299	0.999336306249414
TUBGCP2	0.972681185469275	0.000900646081482386	0.0530454702570353	0.712377808466427	0.999336306249414
ECHS1	0.619897140376095	0.0037221586985726	0.0532429436475186	0.133614925419442	0.999336306249414
MTG1	0.76980168525785	-1.35616017647806e-05	0.0530232418198285	0.996301709723667	0.999336306249414
KDM5A	0.885737947613486	-0.00149802401829728	0.0530605358079797	0.559115454229287	0.999336306249414
WNK1	1.18647776294272	0.00232604272146171	0.0530775636490506	0.459571189643515	0.999336306249414
ITFG2	0.746099860751054	-0.0024020750287642	0.0530736416272448	0.456026312587743	0.999336306249414
CD9	0.88683941585666	0.00120023809569354	0.0530474265802118	0.641002429898843	0.999336306249414
MRPL51	1.07366246373827	0.000331623914059714	0.0530035066728044	0.91502550059605	0.999336306249414
GAPDH	10.1260030186019	0.00860505716250333	0.0538822421711988	0.103401308491365	0.999336306249414
CHD4	0.9518317966448	0.00198527416941503	0.0530395218632097	0.55757312630817	0.999336306249414
ING4	0.662869534820898	0.000181055831802526	0.053042244420162	0.98108126131884	0.999336306249414
COPS7A	0.573785952731576	-0.00273639049728307	0.0531398322642473	0.274012282594337	0.999336306249414
MLF2	1.48918219846274	-0.00239079022604325	0.0530364965930866	0.556335754743099	0.999336306249414
TPI1	3.42698741296204	0.00393038789137171	0.0531417918237146	0.353379001199347	0.999336306249414
C12orf57	3.28252762996118	0.0109636681863384	0.0545507105004603	0.0370708833786392	0.999336306249414
PTPN6	8.07205053366837	0.00446343408799877	0.0528913249357432	0.523710036322401	0.999336306249414
PHB2	3.0371158682351	0.00759706983617913	0.0536538627060834	0.138631747619755	0.999336306249414
SLC2A3	1.22294605147172	-0.00887381165237621	0.0540585794705685	0.0278743208441378	0.999336306249414
M6PR	1.36691895107415	0.00247226172863056	0.0530896279733716	0.415282690090926	0.999336306249414
CLEC2D	2.95848619322351	-0.0144926929779844	0.0557835169606558	0.0123703184199932	0.999336306249414
CD69	8.12671529200718	-0.0099929325286845	0.0542261448033723	0.0655741627062667	0.999336306249414
CLEC2B	1.997312399235	-0.000106968508236907	0.0529541147489921	0.97788498937003	0.999336306249414
YBX3	3.46447246356363	0.00623972942443344	0.0534219157660062	0.200391590355184	0.999336306249414
CDKN1B	0.97138458732349	0.00296738085772839	0.0531542907303616	0.246314341198322	0.999336306249414
ATF7IP	2.12846954548083	-0.00503133171533238	0.0532474780769634	0.274039934727087	0.999336306249414
ARHGDIB	18.2919312776828	0.0187615699694611	0.0571093671774227	0.0599404359811702	0.999336306249414
STRAP	1.61241223108368	0.00179235948479011	0.0530009570669077	0.626055518462291	0.999336306249414
RECQL	0.937490961486699	-0.00466061282721628	0.053321134084254	0.111913696088601	0.999336306249414
LDHB	2.21511068222093	0.00302528545952545	0.0530338380219932	0.496153431176901	0.999336306249414
C2CD5	0.627799723626405	5.0603513676309e-05	0.0530262514950894	0.982600983658294	0.999336306249414
ETNK1	1.12142480584017	0.00114121286497662	0.0530355519996591	0.686847364877367	0.999336306249414
LRMP	1.56659394550591	0.00129904280439409	0.0530340582022915	0.674014157212346	0.999336306249414
KRAS	0.944303308740038	-0.00387700344510009	0.0532252787104682	0.193292880509736	0.999336306249414
ITPR2	0.83233901135367	-0.00289701147174616	0.053135838811249	0.310525532700225	0.999336306249414
FGFR1OP2	1.1617002008874	-0.00176466361125663	0.0530215924082988	0.609654108894595	0.999336306249414
MRPS35	1.07529828524369	-0.00445541875181743	0.0532719873151184	0.169955529059915	0.999336306249414
CCDC91	1.18798923086348	-0.00021164960926225	0.0529886173467011	0.961277519533746	0.999336306249414
SINHCAF	0.746292330104092	-0.000703106880756071	0.0530374406938608	0.783447680735037	0.999336306249414
DENND5B	0.849367864300831	-0.000719950712447344	0.0530328970204392	0.780705081550099	0.999336306249414
KIAA1551	1.89522870409434	0.00511363376387086	0.0532928325050996	0.225555531009219	0.999336306249414
LRRK2	1.18906995442942	-0.00353684837649524	0.0531964524059613	0.200452012347862	0.999336306249414
YAF2	0.613437291829833	-0.00103322683977899	0.053050271151279	0.677718858340976	0.999336306249414
PPHLN1	1.29932965312498	0.000475195439962616	0.053017223011631	0.868375431318866	0.999336306249414
IRAK4	0.671852936149909	-0.00134174139037606	0.0530475907437178	0.626086336051782	0.999336306249414
SCAF11	3.18292061067146	-0.00131951178649239	0.0528958459097709	0.782931548434316	0.999336306249414
SLC38A1	1.82124410745232	-0.00375730171701749	0.0531512996434676	0.322715336897571	0.999336306249414
SLC38A2	0.933485918827322	-0.00279564190573311	0.0531148015966173	0.358891475232565	0.999336306249414
RPAP3	0.63206064564997	-0.000273081027137535	0.0530427363313029	0.979371530225144	0.999336306249414
ARF3	0.739296208722656	-0.00345454320748873	0.0531848479784433	0.234081248986109	0.999336306249414
TUBA1B	4.37821006069827	0.00662310314572452	0.0535535070834925	0.104678850281196	0.999336306249414
TUBA1A	3.95096605200184	0.00160225659383129	0.0528876051924635	0.749088493482719	0.999336306249414
TMBIM6	3.39619182258672	-0.00151284526576481	0.0528907677812379	0.759245437012566	0.999336306249414
COX14	1.21410273761236	0.000574745050073998	0.0530196647517523	0.842136940640644	0.999336306249414
DIP2B	0.868673891251387	-0.00136298843944106	0.0530265891064914	0.688045989158114	0.999336306249414
METTL7A	1.3638566629551	0.0019701403540447	0.0530447482862685	0.548093435685421	0.999336306249414
LETMD1	0.946633640031612	0.0034914807938754	0.0532034980664175	0.175403968419899	0.999336306249414
DAZAP2	8.28965600777028	0.00413727844166991	0.0527312604318517	0.61640292630975	0.999336306249414
BIN2	2.44258712318192	0.00623866468764414	0.0534852465724739	0.124646960680382	0.999336306249414
EIF4B	3.88407425027356	0.00421037258285624	0.0530740718453089	0.426284780368765	0.999336306249414
ITGB7	0.841749832047963	-0.000389912779354233	0.0530438305973983	0.867490680987391	0.999336306249414
PFDN5	18.7458680951501	-0.007546034911923	0.0528946147116856	0.445653681400899	0.999336306249414
PRR13	6.04760334012885	0.000604325756451574	0.0526820827885438	0.926574671699847	0.999336306249414
PCBP2	12.6973897144853	0.0106678679895301	0.0537347768693583	0.271291160528298	0.999336306249414
ATP5MC2	10.260372425482	0.00451801561063463	0.0528199797893774	0.552340165372408	0.999336306249414
CALCOCO1	0.77629349898711	0.00452552524508661	0.0533064235438278	0.0912568251788483	0.999336306249414
HNRNPA1	14.0129031160993	-0.00284268372471072	0.0523705185127786	0.756616589599471	0.999336306249414
COPZ1	1.25864489459984	-0.00845813934656347	0.0539937191878051	0.017341075591157	0.999336306249414
ZNF385A	0.849087581179933	0.00127041377747716	0.0530557121021443	0.623694286807732	0.999336306249414
NCKAP1L	1.9257267567437	0.00494462208007929	0.0533361320674201	0.138904463608346	0.999336306249414
BLOC1S1	1.78381573894283	-0.00299767843190767	0.0530227716971867	0.506688972058394	0.999336306249414
CD63	0.966203551732047	0.0013382486886631	0.053068048605655	0.599583654100925	0.999336306249414
PA2G4	1.36877298465439	-0.00228980783288242	0.053035442174546	0.543442787931209	0.999336306249414
RPL41	158.590992790797	0.0326939485575302	0.0619302872339161	0.132342508462011	0.999336306249414
ESYT1	0.854935065112452	-0.000302341751199869	0.0530197380298482	0.846436321184967	0.999336306249414
MYL6	16.3861222590656	0.00565875522646284	0.0532726311252303	0.285660211765767	0.999336306249414
STAT2	0.768206473983264	0.000611052045063996	0.0530429374847251	0.842283647045899	0.999336306249414
BAZ2A	1.62289698349647	-0.00101311503533133	0.052984817374596	0.776825777383215	0.999336306249414
