"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Nhood"	"SpatialFDR"	"finalIdent"	"finalIdent_fraction"
"2091"	-1.84003056160779	7.98806728243942	4.06990621487001	0.0566574037962184	0.51021535877449	2091	0.521351016148931	"CD4 Activated"	0.901768172888016
"805"	-2.32968669694722	8.34724966804641	4.068165219327	0.0567753817133153	0.51021535877449	805	0.521351016148931	"CD16 NK"	0.9851150202977
"552"	-2.522021801466	7.77476142657484	4.07234978300015	0.0569114636082558	0.51021535877449	552	0.521351016148931	"Mixed"	0.597122302158273
"535"	-3.33712931017857	9.10250028895297	4.07191984139178	0.056923439141543	0.51021535877449	535	0.521351016148931	"CD4 Naive"	0.824104234527687
"1303"	-4.15917907388492	8.33139167925983	4.06156233049859	0.0572128093529771	0.51021535877449	1303	0.521351016148931	"GDT"	0.856756756756757
"1155"	-2.27926966345509	7.85922686056403	4.06065736942566	0.0572381722229739	0.51021535877449	1155	0.521351016148931	"CD16 NK"	0.99554565701559
"2264"	-1.82294568367957	8.10017298488273	4.04632860052695	0.0573183235832407	0.51021535877449	2264	0.521351016148931	"CD16 NK"	0.993103448275862
"1519"	1.77293203164738	8.43231810930755	4.03763828494771	0.0575641463160542	0.51021535877449	1519	0.521351016148931	"CD8 Activated"	0.971608832807571
"2110"	1.6742372469874	7.66675954584351	4.03302934126353	0.0576950082427517	0.51021535877449	2110	0.521351016148931	"Mixed"	0.583596214511041
"1842"	2.27999267588108	7.97122561785264	4.04042637605424	0.0578085500966918	0.51021535877449	1842	0.521351016148931	"CD16 NK"	0.947598253275109
"1105"	2.21859554157699	8.06856815309206	4.039119160458	0.0578456280445509	0.51021535877449	1105	0.521351016148931	"CD8 Activated"	0.993951612903226
"238"	-2.26142434827084	8.36520999677385	4.02281864500583	0.0579861339387915	0.51021535877449	238	0.521351016148931	"CD16 NK"	0.994547437295529
"358"	-3.88757771507059	9.39998712579337	4.02595699033267	0.0582204822691725	0.51021535877449	358	0.521351016148931	"CD4 Activated"	0.894607843137255
"2291"	2.11698715614954	8.63755439839744	4.01688652595718	0.0584804254559925	0.51021535877449	2291	0.521351016148931	"CD14 Monocytes"	0.965811965811966
"2950"	-2.27243369487838	7.44338093266006	4.00491962124586	0.0587047490756681	0.51021535877449	2950	0.521351016148931	"CD16 NK"	1
"1029"	2.56237584406998	7.10052490752563	4.00673735833486	0.0587728597563083	0.51021535877449	1029	0.521351016148931	"Mixed"	0.5
"3065"	2.16552930889122	7.92672488019083	4.00193335953646	0.0589118643110106	0.51021535877449	3065	0.521351016148931	"CD8 Activated"	0.995735607675906
"3108"	2.12365858274767	7.91558715195262	3.99845662730402	0.0590126991397151	0.51021535877449	3108	0.521351016148931	"Mixed"	0.659663865546218
"299"	2.58242793008005	8.51135431311168	3.98750837524512	0.0593315229743618	0.51021535877449	299	0.521351016148931	"CD8 Activated"	0.993564993564994
"154"	1.9259890845495	7.82202844979742	3.97881035313091	0.059586225449193	0.51021535877449	154	0.521351016148931	"Mixed"	0.642201834862385
"3193"	-4.44419709958793	8.97434688173157	3.97843463233668	0.0595972558108583	0.51021535877449	3193	0.521351016148931	"CD4 Activated"	0.89948006932409
"199"	-2.25811625573541	8.74535581870891	3.96711710017702	0.059604172102875	0.51021535877449	199	0.521351016148931	"CD16 NK"	0.997892518440464
"338"	-3.13464212677453	9.69109894428659	3.97363063662217	0.059738497360655	0.51021535877449	338	0.521351016148931	"CD4 Naive"	0.881619937694704
"738"	-3.63777948290356	8.75967077536819	3.9730307858219	0.0597561604140773	0.51021535877449	738	0.521351016148931	"CD4 Activated"	0.905622489959839
"3228"	-2.05553177584636	7.56006637224076	3.96080170700533	0.0597908623563855	0.51021535877449	3228	0.521351016148931	"CD16 NK"	0.995525727069351
"1278"	-2.26956606720064	7.88316054199641	3.9645991000034	0.0600050722656269	0.510733709718686	1278	0.522079628568203	"Mixed"	0.663888888888889
"2600"	1.59613840083736	8.191570660158	3.9454755730035	0.0602467094321695	0.511482267832296	2600	0.522932171465176	"CD8 Activated"	0.826291079812207
"1943"	-2.54895518261632	9.02729002397582	3.93852492512047	0.0606444006586641	0.512336937147031	1943	0.523435232738159	"CD16 NK"	0.994269340974212
"2224"	2.15295136985133	7.73502738593344	3.9406750065857	0.0607178327366487	0.512336937147031	2224	0.523435232738159	"GDT"	0.718840579710145
"2523"	-2.43996998649733	8.7041699822193	3.93358347448252	0.0608092218068141	0.512336937147031	2523	0.523435232738159	"CD4 Naive"	0.755700325732899
"2204"	2.12980003201799	8.35077100321796	3.91456402043503	0.0615068529612878	0.516473141456123	2204	0.528215088286543	"Mixed"	0.503131524008351
"566"	-3.15379114733933	8.47949815226961	3.91116169166904	0.0616105279922118	0.516473141456123	566	0.528215088286543	"CD16 NK"	0.913525498891353
"551"	-2.5672566928618	7.72710683169638	3.88896014506624	0.0622919936563704	0.520873756001006	551	0.532847138825255	"CD16 NK"	0.97
"990"	-2.09485721249764	8.36377610947204	3.87051225037247	0.0625344858929092	0.521590899878701	990	0.533673343754101	"CD16 NK"	1
"2249"	2.53522477201591	8.45263643179809	3.8558396888336	0.0633247562491765	0.525618477931745	2249	0.537643192554272	"CD8 Activated"	0.993412384716733
"2473"	-2.20198512947311	8.52769839024625	3.84507687209842	0.0633332360729056	0.525618477931745	2473	0.537643192554272	"Activated B Cells"	0.885771543086172
"1203"	2.22752078125409	8.80921814143249	3.84293503018212	0.0637324624945328	0.526807374944997	1203	0.538466507665927	"CD8 Activated"	0.975783475783476
"11"	2.12682169605511	7.02984112960227	3.83766573679387	0.0638998054738559	0.526807374944997	11	0.538466507665927	"Activated B Cells"	0.910852713178295
"2578"	-2.56063258586564	8.29275740042288	3.83604507822989	0.0639513760450057	0.526807374944997	2578	0.538466507665927	"CD4 Activated"	0.842917251051893
"2445"	-2.31158993072353	8.84513762139557	3.77557917530058	0.0656480527624975	0.538390774544497	2445	0.54826650287842	"CD4 Naive"	0.903614457831325
"3121"	-3.65960725128685	8.88423586348412	3.78254073634862	0.0656810860772434	0.538390774544497	3121	0.54826650287842	"CD4 Naive"	0.917372881355932
"1957"	-2.00776324171528	7.79969205970384	3.76951200584378	0.0659390815852345	0.538530476625539	1957	0.54826650287842	"CD16 NK"	1
"2073"	2.12454639974603	7.76330036104384	3.76742909420872	0.0661793204008402	0.538530476625539	2073	0.54826650287842	"CD8 Activated"	0.972631578947368
"3139"	2.36643299467641	7.9391739010889	3.76152328702406	0.0663752166203075	0.538530476625539	3139	0.54826650287842	"Mixed"	0.440625
"3267"	-2.72446733543669	8.39982281114027	3.75708988075713	0.0665227115374254	0.538530476625539	3267	0.54826650287842	"CD4 Naive"	0.855421686746988
"2385"	2.48340757962612	6.9576207311003	3.75574620628918	0.0665674886530075	0.538530476625539	2385	0.54826650287842	"CD8 Activated"	0.957983193277311
"2388"	1.71946798950775	7.56846306956604	3.74334893096045	0.066781613806803	0.538530476625539	2388	0.54826650287842	"CD4 Activated"	0.800936768149883
"1549"	1.92244360943407	8.68351523275164	3.74250577458318	0.0668308554225804	0.538530476625539	1549	0.54826650287842	"CD4 Naive"	0.848948374760994
"1575"	-2.12586669321818	8.15179688268546	3.73688472430895	0.0670616455636331	0.539084918926983	1575	0.548287955165763	"Mixed"	0.533132530120482
"3289"	2.34395286852657	7.91559404133699	3.71852396661348	0.0678217944410461	0.543881763613979	3289	0.552108463150974	"CD8 Activated"	0.946581196581197
"664"	1.94640376887659	8.43744664391146	3.71128943638025	0.0680110061746627	0.544088049397302	664	0.552108463150974	"Mixed"	0.597864768683274
"2972"	-2.78758662193734	8.74137847274012	3.70266923459863	0.0683643103027179	0.544181884422635	2972	0.552108463150974	"CD8 Naive"	0.859848484848485
"2658"	-1.84512608386197	7.66962931762555	3.68755032448545	0.068548953315038	0.544181884422635	2658	0.552108463150974	"CD16 NK"	0.964912280701754
"2320"	-1.94970582998094	8.605792948858	3.68734158728102	0.0685561845817562	0.544181884422635	2320	0.552108463150974	"Mixed"	0.576492537313433
"3020"	-4.50939088106702	8.63351967571441	3.69139130203597	0.0687532600046531	0.544181884422635	3020	0.552108463150974	"CD4 Activated"	0.924611973392461
"3084"	-2.61597352059249	8.89009800561899	3.68887708704754	0.0688403165089932	0.544181884422635	3084	0.552108463150974	"CD4 Naive"	0.870833333333333
"325"	2.32488920685171	9.06074157360265	3.68199283508271	0.0690793392899097	0.544777348712842	325	0.552639716025665	"CD8 Activated"	0.984873949579832
"717"	-2.464099336647	8.19349552082418	3.66057073438834	0.0698292593912725	0.548179522717355	717	0.556041166850833	"CD16 NK"	0.910994764397906
"1150"	-4.19689390417992	9.04726205458491	3.65856869420358	0.0698998225985521	0.548179522717355	1150	0.556041166850833	"CD4 Activated"	0.919275123558484
"1250"	-1.92776524724776	7.80969351043168	3.64710559603629	0.0700396666480545	0.548179522717355	1250	0.556041166850833	"Activated B Cells"	0.783132530120482
"215"	-1.99225997589808	8.21909168423261	3.64139107210083	0.070169614386296	0.548179522717355	215	0.556041166850833	"CD16 NK"	0.982035928143713
"2932"	1.95022765824553	8.06086373776781	3.64523469050166	0.0703718903572082	0.548472250840255	2932	0.556369064147168	"CD8 Activated"	0.895588235294118
"2848"	-2.91441758431666	9.27322204952435	3.63467063533394	0.0707485032926143	0.550119203172478	2848	0.557176607800331	"CD4 Naive"	0.902985074626866
"1598"	-3.67059739716916	8.50540563928199	3.62980136622503	0.0709228768813183	0.550159056718407	1598	0.557176607800331	"CD4 Activated"	0.930455635491607
"810"	2.50417903893014	9.19453821140462	3.62218571758357	0.0711965959317978	0.550159056718407	810	0.557303310753838	"CD16 NK"	0.989559164733179
"2431"	1.77385132458895	7.56760187937214	3.61916745031572	0.0712495653382312	0.550159056718407	2431	0.557303310753838	"Mixed"	0.591016548463357
"481"	-2.84506666640475	8.76428334174034	3.6142437167877	0.0714833433233909	0.55068649671353	481	0.557633562448083	"CD4 Activated"	0.738878143133462
"1289"	2.18266727530822	7.96749974409122	3.60371282946666	0.0718656198122415	0.552352846963371	1289	0.55949547593825	"Mixed"	0.516260162601626
"3195"	1.64280107084434	7.44615286120467	3.58849902414874	0.0720811510702527	0.552732881939634	3195	0.5600070321944	"CD16 NK"	0.991501416430595
"2352"	2.36054254721674	7.83466941338875	3.58154531992843	0.0726780466484078	0.556028825852647	2352	0.561135157526639	"CD8 Activated"	0.967164179104478
"643"	-2.55714866819691	9.02081559614986	3.57561601439631	0.0728971458914959	0.556096253695029	643	0.561135157526639	"CD4 Naive"	0.902356902356902
"2020"	2.44931903127686	8.51809414983341	3.56399381293712	0.0733288246241342	0.556096253695029	2020	0.561135157526639	"CD16 NK"	1
"943"	-3.75397667794029	8.67861706235843	3.55971754333551	0.0734883986432518	0.556096253695029	943	0.561135157526639	"CD8 Naive"	0.965931863727455
"939"	1.57064576619981	7.67668597628257	3.54629841689083	0.0736493907920152	0.556096253695029	939	0.561135157526639	"CD16 NK"	0.834605597964377
"2377"	2.04655263332237	8.90762295726855	3.54820462736561	0.073920013740179	0.556096253695029	2377	0.561135157526639	"CD4 Naive"	0.919484702093398
"336"	-2.34022657850376	8.38619009635006	3.54563240669386	0.073985730987881	0.556096253695029	336	0.561135157526639	"Mixed"	0.535532994923858
"2278"	-3.03808428832856	8.26351858460434	3.54274701058534	0.0741256403560895	0.556096253695029	2278	0.561135157526639	"CD4 Naive"	0.952978056426332
"405"	-2.26523598341049	8.15922451005315	3.54192816276651	0.0741565490552659	0.556096253695029	405	0.561135157526639	"CD16 NK"	0.874743326488706
"2292"	2.36685528757703	8.57874961650083	3.54102318585568	0.0741907261540243	0.556096253695029	2292	0.561135157526639	"CD8 Activated"	0.990208078335373
"1699"	-2.40572103994096	8.83934869629157	3.5313322019831	0.0745266981536159	0.556514367491191	1699	0.561135157526639	"CD4 Activated"	0.923444976076555
"2366"	-2.32563780669973	8.19244255755139	3.53072439894426	0.0745809518933507	0.556514367491191	2366	0.561135157526639	"CD4 Naive"	0.801452784503632
"1008"	1.41906300546094	7.80600747304621	3.50820249392882	0.0750989585606619	0.559126027046717	1008	0.56384098402674	"Mixed"	0.438709677419355
"2088"	1.86296319465504	8.01528077843438	3.5041380761822	0.0755993335635963	0.561595049329573	2088	0.566551907293053	"MAIT"	0.767371601208459
"1453"	-2.15141913129672	8.33309835962662	3.49028419785762	0.0759294152641772	0.56278887671818	1453	0.567077752575996	"CD4 Naive"	0.895791583166333
"2021"	1.70839166886054	8.35674005329214	3.48243076829685	0.0760982555658597	0.56278887671818	2021	0.567160978087562	"CD8 Activated"	0.872340425531915
"1232"	-2.34987822319077	9.01209686149827	3.48060990737913	0.0763528916236608	0.563420007369275	1232	0.567251123863025	"CD4 Naive"	0.853951890034364
"1101"	2.05498420392911	8.18702146650941	3.4746456141676	0.0767478955796166	0.564359924264986	1101	0.567976835519507	"Mixed"	0.44949494949495
"704"	2.18373322962293	8.43614275653065	3.47282581697283	0.0768194247872713	0.564359924264986	704	0.567976835519507	"CD16 NK"	0.99862258953168
"342"	2.37562432599446	8.6145860601152	3.45908726486082	0.0773619304755083	0.567093622516502	342	0.570711145524238	"CD8 Activated"	0.990291262135922
"2030"	1.9716583897271	7.84449246777089	3.45002738693711	0.07772211138365	0.568481728977554	2030	0.570742953423614	"CD16 NK"	0.986111111111111
"2392"	1.84120066294212	8.83346688499583	3.43297103683005	0.0781493510774517	0.5703531587407	2392	0.570742953423614	"CD14 Monocytes"	0.868705035971223
"457"	1.67727181933504	9.31881354590313	3.42300325697324	0.0784616468763272	0.571060240384773	457	0.570742953423614	"CD8 Activated"	0.97283950617284
"973"	-3.48001629229489	8.31504772421145	3.42682861181246	0.0786532764905307	0.571060240384773	973	0.570742953423614	"Mixed"	0.550847457627119
"2867"	1.65879723325569	8.25406242710473	3.41340256386115	0.0788513663375184	0.571060240384773	2867	0.570742953423614	"CD8 Activated"	0.959183673469388
"2461"	-2.20313928770937	8.51813588746891	3.41506112119474	0.0789879022202067	0.571060240384773	2461	0.570742953423614	"CD4 Naive"	0.847241867043847
"687"	-3.80146055716866	8.48880996565091	3.41159862504415	0.0792716109096825	0.571060240384773	687	0.570742953423614	"CD4 Activated"	0.953086419753086
"2228"	-2.37666265683405	8.59010257885599	3.39947156816668	0.0797679961936448	0.571060240384773	2228	0.570742953423614	"CD4 Naive"	0.859130434782609
"184"	-2.6119137928834	8.59254906150506	3.39665764048442	0.0798836902298004	0.571060240384773	184	0.570742953423614	"Mixed"	0.656296296296296
"242"	1.89605503219354	7.97511463963242	3.39637272274214	0.0798954153990448	0.571060240384773	242	0.570742953423614	"CD8 Naive"	0.834285714285714
"2891"	-2.87683599006116	8.92612338599535	3.39278674970491	0.0800431589537918	0.571060240384773	2891	0.570742953423614	"CD4 Naive"	0.860125260960334
"309"	-2.51762811072851	9.39414723017299	3.38929690019315	0.0801273526328831	0.571060240384773	309	0.570742953423614	"CD4 Naive"	0.84192037470726
"2346"	-1.94751933692256	7.73465702571119	3.38783707732767	0.0801337536838008	0.571060240384773	2346	0.570742953423614	"CD16 NK"	0.960960960960961
"2803"	1.97314118279098	8.41317877374605	3.38459122413288	0.0803820083064361	0.571605392401323	2803	0.571456418457257	"CD14 Monocytes"	0.974178403755869
"3240"	2.06921486347708	8.78101959764079	3.36601782302243	0.0811561108657121	0.575540170782431	3240	0.575737878573132	"CD14 Monocytes"	0.980530973451327
"2395"	-3.2515380987081	7.87841387483533	3.36303545058153	0.0812812140227592	0.575540170782431	2395	0.575737878573132	"GDT"	0.770149253731343
"2432"	1.8939927674489	7.54737391077665	3.35003442928926	0.0818291940259018	0.576950294975091	2432	0.576624163003343	"CD16 NK"	1
"2122"	-2.47929324339031	8.45976133900348	3.34588559390297	0.0820049643815911	0.576950294975091	2122	0.576624163003343	"Mixed"	0.515011547344111
"1044"	-2.31448849027085	7.88519153494493	3.34490715947362	0.0820464807277538	0.576950294975091	1044	0.576624163003343	"CD16 NK"	0.994071146245059
"760"	-2.13983836858766	8.3483183341761	3.33853633373876	0.0821738100415244	0.576950294975091	760	0.576624163003343	"Activated B Cells"	0.886666666666667
"340"	2.4483458929922	8.76192366659328	3.32707050441327	0.0828076065493549	0.57948882003116	340	0.579393882997137	"CD16 NK"	0.995989304812834
"709"	1.73580982554592	8.31799715413003	3.31892800167466	0.0828836172881106	0.57948882003116	709	0.579393882997137	"Mixed"	0.41563055062167
"3004"	-1.85746187572268	7.92980654943849	3.31212523100279	0.0831928431558897	0.580431408852832	3004	0.580452061261294	"CD16 NK"	1
"1072"	-2.87700021239719	8.49459209659994	3.30891457846062	0.0835907860106461	0.581530884876955	1072	0.581575864986946	"CD16 NK"	0.957537154989384
"2309"	-2.51459629396336	8.42233720176927	3.30640055778104	0.0836999080096339	0.581530884876955	2309	0.581575864986946	"CD4 Activated"	0.781862745098039
"2617"	-2.1838951604768	8.19953472871321	3.30174694574767	0.0839023365740731	0.581722866913574	2617	0.581927190679389	"CD16 NK"	0.791666666666667
"1318"	1.86602574772568	8.07554928150131	3.29436652655074	0.084224546284851	0.582580723937555	1318	0.582915633613441	"CD16 NK"	0.84841075794621
"1684"	2.20663947990824	8.49016989902949	3.29090472322649	0.0843761745606676	0.582580723937555	1684	0.582915633613441	"CD8 Activated"	0.99882491186839
"813"	1.69236968623321	7.79808943717917	3.28462798206306	0.0846519076490474	0.582862646123956	813	0.583382449578152	"CD8 Activated"	0.973523421588595
"1571"	-1.90354474197519	7.88847565936992	3.27873860692356	0.0847672838713926	0.582862646123956	1571	0.583382449578152	"CD16 NK"	0.971804511278195
"300"	-2.56282786327025	8.71117624849551	3.27297603153132	0.0851665507066867	0.5844005788698	300	0.584276045365863	"CD4 Naive"	0.865642994241843
"2216"	2.17364511812945	8.41367892290997	3.26835462752371	0.0853716751507936	0.584602746711607	2216	0.584549728715606	"CD8 Activated"	0.904255319148936
"3098"	2.2954500406075	8.22588949397347	3.26151242176529	0.0856764269333297	0.585484905203535	3098	0.585508975414547	"CD16 NK"	0.99151103565365
"1445"	2.18884971852724	8.39525915939493	3.25227976159661	0.0860896563951433	0.586072568314133	1445	0.585867883220919	"CD8 Activated"	0.977161500815661
"1729"	-2.3641713958311	8.08659175548117	3.25172345407449	0.0861146291783687	0.586072568314133	1729	0.585867883220919	"CD16 NK"	0.755968169761273
"2048"	-2.78007803394721	8.9819510369783	3.23657283636854	0.0867979940887282	0.587416694993403	2048	0.585867883220919	"CD4 Naive"	0.857442348008386
"170"	1.97661458725339	8.15346426145418	3.23647681216891	0.0868023453066204	0.587416694993403	170	0.585867883220919	"CD8 Activated"	0.89703808180536
"2284"	1.70095606014738	7.93048209930825	3.23010077386382	0.0870918362246977	0.587416694993403	2284	0.585867883220919	"CD14 Monocytes"	0.854838709677419
"2925"	-1.71672753635106	7.83385184245109	3.22007798910781	0.0871969009644398	0.587416694993403	2925	0.585867883220919	"CD4 Activated"	0.972375690607735
"322"	-1.93891365160189	7.95456072399612	3.21884384731452	0.0875449542356275	0.587416694993403	322	0.585867883220919	"CD4 Activated"	0.798245614035088
"848"	1.68667937345435	7.55817129406897	3.21533704033278	0.087734455915912	0.587416694993403	848	0.585867883220919	"CD16 NK"	0.708428246013667
"3096"	-1.65535337211941	7.30069451744405	3.20670248127418	0.0878112355921614	0.587416694993403	3096	0.585867883220919	"Mixed"	0.59106529209622
"528"	-3.06864599418009	8.9489857023241	3.21196318327016	0.0879214990961351	0.587416694993403	528	0.585867883220919	"CD4 Naive"	0.909492273730684
"1045"	2.25899810539312	9.2813144037586	3.20954975532304	0.08803258780528	0.587416694993403	1045	0.585867883220919	"CD8 Activated"	0.999006951340616
"1708"	-2.45851477784056	9.27252403181696	3.20814377298054	0.0880772027649364	0.587416694993403	1708	0.585867883220919	"CD4 Naive"	0.923913043478261
"364"	1.69608472864562	7.64424586132084	3.18043329528046	0.0893857628483192	0.594246363365758	364	0.591419754375661	"CD4 Activated"	0.929471032745592
"1938"	-3.88702435362509	8.91791346310104	3.17888570476357	0.0894583617927418	0.594246363365758	1938	0.591419754375661	"CD4 Activated"	0.922101449275362
"1460"	1.71820232436559	8.43852431113845	3.16929874002599	0.0896437586792683	0.594291691005189	1460	0.591419754375661	"Mixed"	0.653179190751445
"2479"	2.52210814076634	8.00071857945177	3.16577252459138	0.0900762784432365	0.594597065844591	2479	0.591419754375661	"CD16 NK"	0.992805755395683
"135"	1.93050819220923	8.70685132013214	3.15724953785426	0.0904805638802062	0.594597065844591	135	0.591419754375661	"CD14 Monocytes"	1
"971"	1.43748947400316	8.04850314829502	3.14964763502563	0.0904888975283818	0.594597065844591	971	0.591419754375661	"CD16 NK"	0.759633027522936
"2699"	-2.16424998116698	8.73509750022007	3.1463325867807	0.0908870983183027	0.594597065844591	2699	0.591419754375661	"CD4 Naive"	0.917670682730924
"3327"	-2.27165199294638	8.9147166110264	3.14804897255013	0.0908871935639802	0.594597065844591	3327	0.591419754375661	"CD4 Naive"	0.908827785817656
"382"	-1.83824798052434	8.34162845071556	3.13962987017593	0.0909687871055681	0.594597065844591	382	0.591419754375661	"Mixed"	0.553639846743295
"2748"	-2.93107107097747	8.93486304791758	3.14557693439157	0.0910376873842565	0.594597065844591	2748	0.591419754375661	"CD4 Naive"	0.774390243902439
"1558"	-1.87515226361374	8.42787702743433	3.1365038445296	0.0911191417009439	0.594597065844591	1558	0.591419754375661	"Activated B Cells"	0.952191235059761
"859"	-1.8217628581012	7.99466860283796	3.11762549779008	0.0921255617876935	0.597127939564042	859	0.594200422970534	"CD16 NK"	0.996478873239437
"3328"	-1.82941288555948	7.91548891659407	3.11742679478037	0.0922276298748133	0.597127939564042	3328	0.594200422970534	"CD16 NK"	0.705882352941177
"998"	-2.33205786348836	8.72000461235311	3.1201995483566	0.0922627890925756	0.597127939564042	998	0.594200422970534	"CD4 Activated"	0.786561264822134
"3317"	1.73533391538667	7.63479313787863	3.1196086013826	0.0922915455517704	0.597127939564042	3317	0.594200422970534	"CD16 NK"	0.963340122199593
"707"	-1.73315428816196	8.3197201408271	3.1100305469916	0.0924041132438347	0.597127939564042	707	0.594200422970534	"CD16 NK"	1
"2389"	-1.65324783159316	7.84208819059799	3.08703819189044	0.0935372781454406	0.602090146213062	2389	0.599756793952105	"CD16 NK"	0.983498349834984
"2633"	-2.03368721689385	7.31853306873244	3.09245949302171	0.0935627624797033	0.602090146213062	2633	0.599756793952105	"CD14 Monocytes"	0.78328173374613
"3216"	-2.10994743312191	8.31060400532244	3.08679045964869	0.0938466618874359	0.602090146213062	3216	0.599827192755397	"CD16 NK"	0.996533795493934
"3291"	-1.88162633774308	7.69126508861422	3.0845961373588	0.0938956688355106	0.602090146213062	3291	0.599827192755397	"CD16 NK"	0.997872340425532
"2573"	2.12293556601651	7.78935078559826	3.07901991956779	0.0942919303163006	0.603468354024324	2573	0.601292123707344	"CD8 Activated"	0.905982905982906
"2755"	-2.33083278460082	9.41343343187613	3.06231139751231	0.0949835937239382	0.606728214804734	2755	0.603935177308452	"CD4 Naive"	0.769704433497537
"2772"	-3.18836985868993	8.81852322247318	3.05155280590991	0.095674370878177	0.608956724464632	2772	0.605729334173076	"CD4 Activated"	0.889312977099237
"2605"	1.68951640343354	8.13962979923971	3.04528666455359	0.095993060367314	0.608956724464632	2605	0.605729334173076	"CD16 NK"	1
"3112"	1.81250577690681	7.59675955166915	3.04219329817102	0.0961508432631296	0.608956724464632	3112	0.605729334173076	"CD4 Activated"	0.805486284289277
"3288"	-1.58693608668435	8.1832838937199	3.03454406053789	0.0961856942004545	0.608956724464632	3288	0.605729334173076	"CD4 Activated"	0.868320610687023
"2653"	-3.29172886583046	8.48101219727798	3.0397412698962	0.0962761289945637	0.608956724464632	2653	0.605729334173076	"CD4 Activated"	0.906698564593301
"2744"	1.84863118088364	7.82695214599669	3.03672811805044	0.0964303466925664	0.608956724464632	2744	0.605778212839759	"CD14 Monocytes"	0.917525773195876
"515"	-1.9832631605684	8.46560230614105	3.02331379438724	0.0968563580459531	0.610488559804795	515	0.607502017961276	"CD16 NK"	0.978967495219885
"1696"	1.43484780884817	8.64931797986339	3.00818036952865	0.0975487482282862	0.612075543803063	1696	0.608577729117832	"CD8 Activated"	0.813653136531365
"679"	-3.43502680998166	9.08146386982473	3.01151215739916	0.0977323279451405	0.612075543803063	679	0.608577729117832	"CD4 Activated"	0.894736842105263
"2670"	-1.7096495440489	8.78779673094573	3.00405956382526	0.0977638346740384	0.612075543803063	2670	0.608577729117832	"CD4 Activated"	0.801219512195122
"546"	-3.80326400509026	8.46953202621454	3.00937138873823	0.09784380688198	0.612075543803063	546	0.608577729117832	"CD8 Naive"	0.985849056603774
"2485"	-2.17998519396318	8.17316339178591	2.99711334764367	0.0984850087753016	0.614930786499444	2485	0.611222570609461	"CD4 Activated"	0.837535014005602
"2726"	-2.16859726748184	8.44606848623587	2.98619927293781	0.0990600528707323	0.615858543758305	2726	0.611553275828708	"Mixed"	0.481069042316258
"954"	2.36568222975396	8.59807306817975	2.9825119351958	0.0992552204140987	0.615858543758305	954	0.611553275828708	"CD8 Activated"	0.989399293286219
"1458"	1.97921661890986	8.49410984439881	2.98203670973745	0.0992804064270323	0.615858543758305	1458	0.611553275828708	"CD8 Activated"	0.996845425867508
"2066"	2.22074350690936	8.33869507895083	2.97800520228324	0.0994943697704252	0.615858543758305	2066	0.611553275828708	"CD8 Activated"	0.980769230769231
"674"	-2.61070286022661	9.09823596797311	2.97465730026784	0.0996724628922281	0.615858543758305	674	0.611553275828708	"CD4 Naive"	0.917730496453901
"224"	-1.45390500889281	7.85210067158756	2.96661424562374	0.0997439167925861	0.615858543758305	224	0.611553275828708	"Intermediate Monocytes"	0.725490196078431
"2096"	1.86690939338876	8.53779547276143	2.96620665254914	0.10012366255017	0.617058424012902	2096	0.612962689435902	"CD16 NK"	0.997929606625259
"2621"	1.99782764135332	8.15997800175033	2.95812566949946	0.100557365213673	0.61756604960929	2621	0.613394194420843	"CD8 Activated"	0.895397489539749
"94"	-3.25481814466443	9.20743588098202	2.95775775939611	0.100577163127474	0.61756604960929	94	0.613394194420843	"CD4 Activated"	0.931982633863965
"824"	-2.68922246101632	8.76951650355518	2.94513656665063	0.101259107871213	0.619654495419103	824	0.615187609807471	"CD4 Naive"	0.855745721271394
"451"	1.74674770341352	8.4207705959344	2.9437520105451	0.101289677135815	0.619654495419103	451	0.615187609807471	"CD8 Activated"	0.857404021937843
"553"	-3.37654382590996	8.34662359246865	2.93525980326773	0.101796549761813	0.621612692857455	553	0.617114265916642	"CD8 Naive"	0.806701030927835
"1676"	1.92535403293455	8.3320260270269	2.92950119262585	0.102111447192571	0.622393582888055	1676	0.618150304225663	"CD14 Monocytes"	0.983914209115281
"724"	1.54269412361453	8.47528764383653	2.91739505291511	0.102418402639484	0.62298322962024	724	0.618990539230553	"Mixed"	0.557692307692308
"3000"	-1.56917861401973	7.361647600082	2.9144228951904	0.102582575069679	0.62298322962024	3000	0.619299874189564	"CD16 Monocytes"	0.99645390070922
"1560"	1.56465029234145	8.45432129769537	2.89714254399135	0.103543216970498	0.627534007835379	1560	0.623697782722023	"Mixed"	0.675084175084175
"16"	-3.05615251564656	8.64813331988368	2.90060308288143	0.103709045766063	0.627534007835379	16	0.623697782722023	"CD4 Activated"	0.872527472527473
"236"	1.76569311670672	8.77980763367029	2.89120000271847	0.104190522512252	0.628292985999051	236	0.624243217757435	"CD8 Activated"	0.980818414322251
"1998"	2.34281428155754	7.84734726502048	2.88901806472686	0.104357737951284	0.628292985999051	1998	0.624243217757435	"CD8 Activated"	0.975903614457831
"3266"	-2.92903619280428	8.73061713143277	2.88825116437532	0.104400847733616	0.628292985999051	3266	0.624243217757435	"CD4 Naive"	0.74
"2933"	1.7752218925484	8.16032628895472	2.87966960796699	0.104884672560726	0.630065325418948	2933	0.626275502429157	"CD14 Monocytes"	0.89375
