"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Nhood"	"SpatialFDR"	"finalIdent"	"finalIdent_fraction"
"83"	0.539019195990547	7.79769489908097	0.581690075152589	0.451598949379516	0.714591213667096	83	0.711440779147253	"CD4 Activated"	0.820557491289199
"4225"	0.56960809641147	7.81646403286994	0.581729282383873	0.45164751459285	0.714591213667096	4225	0.711440779147253	"CD8 Activated"	0.83972602739726
"1432"	-0.523162107218101	7.15180286271142	0.576250932579518	0.453694263020537	0.717624049009008	1432	0.714532971216406	"Mixed"	0.587557603686636
"3391"	0.505371691120171	6.72336299954009	0.574931188416936	0.45424772539764	0.718293841677722	3391	0.715184788066823	"CD4 Activated"	0.901785714285714
"1442"	0.722998883908564	7.87696292387696	0.574716266461199	0.454406888699079	0.71833993134833	1442	0.715249028340019	"CD8 Activated"	0.957478005865103
"4021"	0.638700478802267	7.65518424456244	0.572373965529262	0.455319020432451	0.719575969075885	4021	0.716522184436354	"CD8 Activated"	0.807763401109057
"4823"	-0.618289056153727	7.41273885863878	0.571547508001274	0.455641561287405	0.719879790138093	4823	0.716853808910169	"Mixed"	0.695550351288056
"3949"	-0.999465069189816	7.68793488385861	0.570537051471465	0.45603641216571	0.720266003212303	3949	0.717176605884882	"Activated B Cells"	0.963325183374083
"2660"	-0.726304886910533	7.84266009307367	0.570254962409875	0.456146741219882	0.720266003212303	2660	0.717176605884882	"CD4 Naive"	0.700757575757576
"3160"	0.38897618451923	7.26237946879846	0.569247938008954	0.456425173465992	0.720499738114174	3160	0.717380177009056	"Mixed"	0.502415458937198
"1010"	-0.495162315718283	7.90135478468954	0.567825728580526	0.456983020200005	0.721174289233084	1010	0.718080795610735	"CD16 NK"	1
"1271"	0.513555610069296	7.94670942355332	0.567128209233665	0.457257017369534	0.72121738606332	1271	0.71818522592534	"CD4 Activated"	0.907258064516129
"2549"	-0.684350596113097	7.58756650754438	0.566512767122574	0.457614455546757	0.72121738606332	2549	0.71818522592534	"CD14 Monocytes"	0.971556886227545
"1831"	-0.684775497795108	7.73044183132088	0.565582605144432	0.457980456148858	0.72121738606332	1831	0.71818522592534	"Mixed"	0.693823915900131
"4945"	0.665608317295679	7.60242510514405	0.565031728938443	0.458197438586915	0.72121738606332	4945	0.71818522592534	"CD16 NK"	0.943359375
"3644"	-0.504822084355642	7.10241499248215	0.564737453104011	0.458198163694816	0.72121738606332	3644	0.71818522592534	"Plasma Cells"	1
"2890"	0.544123663806784	7.19900667244461	0.564785748972936	0.458221613818593	0.72121738606332	2890	0.71818522592534	"Mixed"	0.352
"4174"	0.512330710514573	7.18992355999433	0.564509401268463	0.458288102362596	0.72121738606332	4174	0.71818522592534	"CD4 Activated"	0.796195652173913
"4857"	-0.513040071371868	7.76391184838532	0.564109988423564	0.45844569092657	0.72121738606332	4857	0.71818522592534	"CD16 NK"	1
"280"	0.52949922729661	7.1124477172898	0.564078279325989	0.45849341868354	0.72121738606332	280	0.71818522592534	"CD8 Naive"	0.823684210526316
"4468"	0.418597061839134	6.99166290601679	0.56376916819054	0.45858023111082	0.72121738606332	4468	0.71818522592534	"Mixed"	0.458333333333333
"5012"	0.5290630489398	7.53260784910997	0.561954419218017	0.459305215636778	0.72121738606332	5012	0.71818522592534	"CD4 Activated"	0.912781954887218
"2030"	-0.710703737553528	7.78692437954763	0.562011375962674	0.459390078051637	0.72121738606332	2030	0.71818522592534	"Mixed"	0.586503067484663
"4511"	-0.684276317420636	7.21525137429296	0.561801218301296	0.459473249696362	0.72121738606332	4511	0.71818522592534	"CD4 Naive"	0.871720116618076
"1958"	0.521926552133435	7.61137855220087	0.56139831175541	0.459517908776043	0.72121738606332	1958	0.71818522592534	"CD16 NK"	1
"3114"	0.518766043870428	7.43539547883505	0.561340415291646	0.459540845780332	0.72121738606332	3114	0.71818522592534	"CD4 Activated"	0.936507936507937
"1880"	-0.843749794270701	7.64198349042613	0.56103298735726	0.45977749143983	0.72121738606332	1880	0.71818522592534	"Mixed"	0.531764705882353
"554"	0.647613316303058	7.91770749603971	0.56103121716333	0.459778192865409	0.72121738606332	554	0.71818522592534	"CD8 Activated"	0.924629878869448
"1463"	-0.64310904600701	6.66762341340789	0.560743361395294	0.459892276580722	0.72121738606332	1463	0.71818522592534	"CD4 Activated"	0.883522727272727
"3551"	-0.412725285167068	7.38199101222933	0.560445544969593	0.459895605328014	0.72121738606332	3551	0.71818522592534	"Mixed"	0.528344671201814
"5056"	-0.455295379373817	7.86609488224259	0.560436727713128	0.459899103022983	0.72121738606332	5056	0.71818522592534	"CD4 Activated"	0.955932203389831
"1267"	-0.417376334782819	8.35040345815988	0.559897474982771	0.460113099879352	0.72121738606332	1267	0.71818522592534	"CD16 NK"	0.992204899777283
"2670"	0.436236785688126	7.46357712503907	0.559867515289612	0.460124993810691	0.72121738606332	2670	0.71818522592534	"CD16 NK"	0.889108910891089
"2950"	0.668180479225766	7.54883594653215	0.559653336057883	0.460324694876407	0.72121738606332	2950	0.71818522592534	"CD4 Activated"	0.85031185031185
"3388"	0.528949845368171	7.98017298667531	0.559180048458678	0.460408471101324	0.72121738606332	3388	0.71818522592534	"CD4 Activated"	0.917091836734694
"4202"	0.433806440886015	7.03834913779752	0.559047104520712	0.460450889101549	0.72121738606332	4202	0.71818522592534	"CD8 Activated"	0.897755610972569
"3283"	0.561974124260156	7.86874638435765	0.559048564493708	0.460527630085261	0.72121738606332	3283	0.71818522592534	"CD8 Activated"	0.966573816155989
"1917"	-0.718222969011923	7.47324641688623	0.558970003742521	0.460596112918177	0.72121738606332	1917	0.71818522592534	"Intermediate Monocytes"	0.83953488372093
"1205"	0.580304971509641	7.942726242415	0.558769099674024	0.460665367496372	0.72121738606332	1205	0.71818522592534	"CD8 Naive"	0.993464052287582
"1977"	-0.601689274378602	8.07614271234823	0.557971548122263	0.460984064837553	0.721418231405417	1977	0.718508012480913	"CD16 Monocytes"	1
"2432"	-0.74851247600789	7.33198048695278	0.557816679535933	0.461054800921724	0.721418231405417	2432	0.718508012480913	"CD16 NK"	0.982708933717579
"929"	0.557279299790372	7.75727209617713	0.556733515546931	0.461423531425477	0.72148040631133	929	0.718592281938379	"CD4 Naive"	0.810055865921788
"2759"	0.649631185957356	7.44574340031463	0.556890753658268	0.461423588176937	0.72148040631133	2759	0.718592281938379	"CD14 Monocytes"	0.992687385740402
"4358"	-0.554390641737364	7.14738395096527	0.556563141290885	0.461486290661401	0.72148040631133	4358	0.718592281938379	"CD16 NK"	0.990929705215419
"1715"	-0.703866203163468	7.19351368048253	0.555911895440103	0.461813980000024	0.72178846944841	1715	0.718916026845825	"Activated B Cells"	0.814621409921671
"5459"	0.515775928064371	7.34049474683775	0.554447740870771	0.462284879758582	0.722284739038909	5459	0.719170424903387	"CD4 Activated"	0.796672828096118
"1980"	0.474444433901208	7.91135360823579	0.553739583109331	0.462568312605922	0.722284739038909	1980	0.719170424903387	"CD8 Naive"	0.992559523809524
"5293"	-0.651263851120915	7.73498128001013	0.553865601792888	0.46263182973392	0.722284739038909	5293	0.719170424903387	"CD4 Naive"	0.9149377593361
"530"	0.619225195370848	7.7742662179725	0.553809154195001	0.46265442379343	0.722284739038909	530	0.719170424903387	"CD4 Activated"	0.890046296296296
"2510"	-0.523928643751332	8.06079805085423	0.55314275909903	0.462807405157874	0.72231946708962	2510	0.719170424903387	"CD8 Naive"	0.993893129770992
"2484"	-0.668853930279089	7.80882489317688	0.550818986816642	0.463853864194228	0.723556465020795	2484	0.720493852623728	"CD8 Activated"	0.817490494296578
"2101"	0.48691177266892	6.92491116763835	0.550512194798208	0.463877880418484	0.723556465020795	2101	0.720493852623728	"CD16 NK"	0.715568862275449
"4710"	-0.960795960630858	7.70003500345874	0.550148009105502	0.464123709611988	0.723556465020795	4710	0.720574683317651	"CD8 Activated"	1
"3090"	-0.705178432163691	7.28151338989408	0.550147731814122	0.46412382118257	0.723556465020795	3090	0.720574683317651	"CD14 Monocytes"	0.965656565656566
"34"	-0.521657544320867	7.81579063291767	0.548691195194242	0.464597114289939	0.723940192601529	34	0.720906664674312	"CD16 NK"	0.990084985835694
"51"	0.498161359290757	7.85297029871527	0.548186110012205	0.464800892759655	0.723940192601529	51	0.720906664674312	"CD4 Naive"	0.973451327433628
"364"	-0.4479713416827	8.75910425367126	0.548118484696722	0.464828187531167	0.723940192601529	364	0.720906664674312	"Mixed"	0.627697841726619
"5416"	0.422662579825804	8.1846271048199	0.547866847628418	0.464929775716087	0.723940192601529	5416	0.720906664674312	"CD8 Activated"	0.874384236453202
"2793"	-0.648564759080454	7.7063789229661	0.547740175432285	0.465094177517715	0.723940192601529	2793	0.720906664674312	"Activated B Cells"	0.70362473347548
"2324"	0.45285221371095	6.9196106611766	0.547306454961045	0.465156141852566	0.723940192601529	2324	0.720906664674312	"Mixed"	0.660056657223796
"583"	0.674152916773273	8.12985807226103	0.547087203852135	0.465357927334741	0.724050281195281	583	0.720924344957233	"CD4 Naive"	0.972303206997085
"1910"	-0.652618983083805	7.91407765958999	0.546035567778664	0.465783221700179	0.724358671143091	1910	0.721227728856207	"CD8 Naive"	1
"2509"	-0.589421334501184	7.20990735978674	0.545823300908598	0.465868591899939	0.724358671143091	2509	0.721227728856207	"CD4 Activated"	0.968063872255489
"3543"	0.506344620579996	7.99300727895705	0.545251620226348	0.465987720788391	0.724358671143091	3543	0.721228581396346	"CD8 Activated"	0.805429864253394
"557"	-0.520381233686506	6.8973243344988	0.545129668314503	0.46608055672646	0.724358671143091	557	0.721257006016633	"Plasma Cells"	1
"2996"	-0.428983953323484	7.03963701891323	0.544462995114977	0.466307519069709	0.724469998738811	2996	0.721453619682345	"pDC"	1
"4454"	0.774898914237162	7.42771072749215	0.54447763297757	0.466414440817004	0.724469998738811	4454	0.721453619682345	"CD8 Activated"	1
"1931"	-0.540238338551895	6.9950776664403	0.543357757567507	0.466840162744083	0.724927459010977	1931	0.721962555296527	"Memory B Cells"	0.977591036414566
"818"	-0.477711878693362	7.65424850709058	0.542621875261465	0.467055520116801	0.725058091780085	818	0.722071005521409	"CD4 Activated"	0.956967213114754
"4016"	0.675911566993556	7.49371641157747	0.541097938821505	0.467788604749759	0.725793160339087	4016	0.722657233112342	"CD14 Monocytes"	0.99504132231405
"2065"	-0.555290348869571	8.10022712522419	0.540815168724209	0.467829233746691	0.725793160339087	2065	0.722657233112342	"CD4 Naive"	0.938967136150235
"2070"	0.483316330711888	7.68655755389015	0.540492427150952	0.467923119842141	0.725793160339087	2070	0.722657233112342	"CD4 Activated"	0.848563968668407
"5021"	0.430225398762507	8.00220682543093	0.539760614248935	0.468221893184942	0.726052753254786	5021	0.722956050765092	"CD8 Activated"	0.915328467153285
"3692"	-0.578191799405347	7.14467052630139	0.538780426602743	0.468734740369481	0.726644063002632	3692	0.723522513665656	"CD4 Activated"	0.941988950276243
"282"	-0.68661630141472	7.31942361795925	0.538354718422443	0.468908880046046	0.726710115639385	282	0.723652547577271	"CD14 Monocytes"	0.988662131519274
"4430"	-0.585792651176392	8.15422846861635	0.537169254942469	0.469385462427644	0.727244722353542	4430	0.724094344769542	"CD4 Naive"	0.946091644204852
"2676"	-0.585649530490428	7.53281608868819	0.536292726084629	0.469730169019821	0.727574764181248	2676	0.724480364770604	"CD16 Monocytes"	0.995081967213115
"2988"	0.470994515426382	7.91828637118771	0.533973438774191	0.470595690093355	0.728711095225837	2988	0.725580454059812	"CD4 Activated"	0.964912280701754
"3537"	-0.648934726077099	7.21801990262856	0.533520864338916	0.470893711538351	0.728968270173547	3537	0.725886816358669	"CD14 Monocytes"	0.976495726495726
"411"	-0.714721083181242	7.63732729411341	0.532850215690355	0.471170181841014	0.72902464243434	411	0.726015156235489	"CD14 Monocytes"	0.990463215258856
"56"	-0.526294762835816	8.35556698545407	0.53257478593395	0.471194026811408	0.72902464243434	56	0.726015156235489	"CD16 NK"	0.999080882352941
"1035"	0.619182783027781	7.23589161902049	0.532128105130852	0.471468166907927	0.729244575074551	1035	0.726274875747924	"CD8 Activated"	0.926701570680628
"2511"	0.516875368794061	7.2261764800085	0.530502799499116	0.472043406292714	0.729929980343478	2511	0.726982186048157	"Memory B Cells"	0.843010752688172
"4198"	-0.968695298781849	7.46396944290907	0.526509352098387	0.473797485587202	0.732381026816035	4198	0.729508772405488	"CD16 NK"	0.992125984251969
"964"	-0.888067897531942	8.05799087828861	0.526278476135484	0.473893605586846	0.732381026816035	964	0.729508772405488	"CD8 Activated"	0.937282229965157
"4764"	-1.00573288834937	7.60561855176891	0.525326238993176	0.474290390241041	0.732789263445679	4764	0.729890506836896	"CD4 Activated"	0.866028708133971
"4491"	-0.659963364873529	7.16364657926104	0.524543527821913	0.47461694886497	0.733088801363981	4491	0.730257944345019	"CD14 Monocytes"	0.908415841584158
"4558"	-0.491964721812904	6.93037185903051	0.523183832071942	0.475088823725056	0.733612563186398	4558	0.730863464658565	"CD14 Monocytes"	0.846689895470383
"4042"	-0.472676429345421	7.34088487625323	0.521725962759853	0.47568545920343	0.734328628694873	4042	0.731626026092185	"CD16 NK"	0.99748743718593
"98"	0.530299266324805	7.19788419306612	0.521061972484225	0.476012069456115	0.73462756529191	98	0.731886246956168	"CD4 Naive"	0.927613941018767
"5474"	-0.509339103643999	7.81280058042757	0.520131101347315	0.476354968012654	0.7349514655878	5474	0.732206664687075	"CD8 Activated"	0.820428336079077
"1224"	0.669273933757989	7.37676714470256	0.518719559153227	0.477058582886637	0.735831566289411	1224	0.733111896429623	"Activated B Cells"	0.847368421052632
"445"	0.504088441401412	7.55691553359046	0.517344403945568	0.477528572801547	0.736350925126583	445	0.733593537595674	"CD4 Naive"	0.979683972911964
"1775"	-0.531145090567937	8.43352577893439	0.516584204214726	0.47789897140415	0.736614402327966	1775	0.733730930374479	"CD4 Activated"	0.891891891891892
"4019"	0.443530591998257	7.40565801626349	0.516308456486184	0.4779660873024	0.736614402327966	4019	0.733730930374479	"CD4 Activated"	0.953934740882918
"1490"	-0.503032747429428	7.34231176890491	0.515553204305137	0.478285476954933	0.736846059624152	1490	0.734079307421273	"CD14 Monocytes"	0.729292929292929
"4762"	0.448734034878924	6.87024600834744	0.515288160942374	0.478397646020098	0.736846059624152	4762	0.734134240898794	"Mixed"	0.536050156739812
"3215"	0.407204924117957	7.21060538888242	0.514732702080643	0.478632864527325	0.736846059624152	3215	0.73419251973505	"CD4 Activated"	0.832558139534884
"4840"	-0.728220083039655	6.99766217526689	0.514661494042835	0.478772288011694	0.736846059624152	4840	0.73419251973505	"CD14 Monocytes"	0.995535714285714
"1894"	0.566873707495337	8.01101687950526	0.514443546850358	0.478864617261349	0.736846059624152	1894	0.73419251973505	"Activated B Cells"	0.994186046511628
"347"	0.700513263300977	8.23881220743492	0.5143208766285	0.478916597305037	0.736846059624152	347	0.73419251973505	"CD16 NK"	0.98978288633461
"3774"	0.588369815869444	7.92029466157713	0.512947813804508	0.479499061196513	0.737536835498533	3774	0.734788251831192	"CD4 Activated"	0.967105263157895
"4440"	-0.518553717678324	7.26558147185879	0.51236272481919	0.479641577515803	0.73755071410376	4440	0.734788251831192	"CD4 Activated"	0.89065606361829
"613"	0.697561203728064	7.02234622693661	0.511827989661178	0.479974977988344	0.737858028209683	613	0.735077662066414	"CD14 Monocytes"	0.996865203761755
"2763"	0.570743751858485	8.47077033383069	0.51134339458781	0.480181172636997	0.737918286203203	2763	0.735077662066414	"CD4 Naive"	0.939644970414201
"705"	-0.502446297823419	7.31871341559874	0.510852773265516	0.48028129541841	0.737918286203203	705	0.735077662066414	"CD4 Activated"	0.875
"2775"	0.525148883076649	7.15110562035185	0.509862046134139	0.480775828450314	0.73847274178148	2775	0.735665818980093	"Mixed"	0.425531914893617
"3190"	-0.379675115009957	7.06193646340795	0.509191817107452	0.48098988016211	0.738596188964885	3190	0.735857040606285	"CD14 Monocytes"	0.701492537313433
"2833"	-0.423974897055345	6.84867627140844	0.508459902208706	0.481302681075052	0.738871162250531	2833	0.736110064523854	"CD4 Activated"	0.954545454545455
"4039"	-0.442500821806676	7.67092330376567	0.507057564634678	0.481902957709277	0.739443631125589	4039	0.736746719958643	"CD4 Activated"	0.799666110183639
"2914"	0.660171763729	7.41141455681047	0.507025997820672	0.482024800007907	0.739443631125589	2914	0.736746719958643	"CD14 Monocytes"	1
"2235"	-0.55446443743674	7.45708713266857	0.506785389316076	0.482077096708484	0.739443631125589	2235	0.736746719958643	"CD14 Monocytes"	0.950191570881226
"786"	-0.611684402194294	7.69203104690741	0.506296642533072	0.482337425713156	0.739637601183788	786	0.737024796244907	"Mixed"	0.568047337278107
"4056"	-0.62593965172296	7.47678564171077	0.50571178976954	0.482588359375255	0.739817060363008	4056	0.737083899430926	"CD4 Naive"	0.993115318416523
"477"	-0.768511580673753	7.54185195451606	0.503344173222588	0.483606445302268	0.741007073287451	477	0.738175937204947	"CD4 Naive"	0.91404011461318
"5195"	-0.454422724486653	7.53795997487479	0.503032645337882	0.483632851814398	0.741007073287451	5195	0.738175937204947	"CD16 NK"	0.996131528046422
"195"	-0.503980778484763	8.11169471546941	0.501507696571404	0.484291002405864	0.741737875860479	195	0.738801980940155	"CD4 Activated"	0.885074626865672
"4142"	0.535427934273111	7.38890821878217	0.501043676839617	0.484546943078287	0.741737875860479	4142	0.738801980940155	"CD8 Naive"	0.98125
"5221"	-0.639581727899958	7.47011398385669	0.501089223129123	0.484579455112002	0.741737875860479	5221	0.738801980940155	"CD4 Naive"	0.932330827067669
"2216"	-0.434829257706424	7.97555526187092	0.500684693138151	0.484646829295263	0.741737875860479	2216	0.738801980940155	"CD16 NK"	0.984679665738162
"5001"	-0.708508916974544	7.69298372162735	0.499938471003646	0.485077278416645	0.742191072625856	5001	0.739292581944478	"CD14 Monocytes"	0.978260869565217
"4158"	0.420518720558112	7.93976324726582	0.497895282415667	0.485856126041018	0.743137479569159	4158	0.74020482458465	"CD4 Naive"	0.984472049689441
"961"	0.636046581571676	7.40264974460951	0.497891768366065	0.485964835055814	0.743137479569159	961	0.74020482458465	"Activated B Cells"	0.808673469387755
"1090"	-0.467729767606577	8.49655337176799	0.496872475504425	0.486300823678452	0.74342303977119	1090	0.740394010714855	"CD4 Naive"	0.927145708582834
"357"	-0.747912165630511	8.13042327673326	0.49684303483792	0.486420685750743	0.74342303977119	357	0.740396637389668	"CD16 NK"	0.793288590604027
"4187"	0.519162559147993	7.85966343492977	0.496083174058569	0.486687566643519	0.743583167121549	4187	0.740583406192241	"Mixed"	0.690163934426229
"4340"	-0.504897165994988	7.88036516841429	0.49558486942329	0.486862926079183	0.743583167121549	4340	0.740583406192241	"CD16 Monocytes"	0.998670212765957
"900"	-0.371931689986642	6.8038708965815	0.495429874520449	0.486929212424573	0.743583167121549	900	0.740583406192241	"Mixed"	0.696078431372549
"1288"	0.858348803130211	7.63988213128513	0.494677462697957	0.487364286035577	0.743715956720974	1288	0.740583406192241	"CD4 Activated"	0.904365904365904
"3390"	0.451461779338057	8.33307441119731	0.494413701257321	0.487372678032719	0.743715956720974	3390	0.740583406192241	"Mixed"	0.671335200746965
"409"	-0.668156761577796	7.5688377754129	0.493615387549838	0.487828197105483	0.743715956720974	409	0.740583406192241	"CD14 Monocytes"	0.989177489177489
"4687"	-0.472860237718898	6.84237410508393	0.493324160291161	0.487862909190846	0.743715956720974	4687	0.740583406192241	"CD4 Activated"	0.73546511627907
"1598"	-0.375260134282987	8.40828660403696	0.493261449053486	0.487876358721998	0.743715956720974	1598	0.740583406192241	"CD4 Naive"	0.753875968992248
"2176"	0.401608270257163	7.42733442764827	0.492524209587729	0.488199089683296	0.743715956720974	2176	0.740583406192241	"CD4 Naive"	0.943181818181818
"2162"	-0.41317643152076	6.84562352425349	0.492360110495342	0.488270974358652	0.743715956720974	2162	0.740583406192241	"CD4 Activated"	0.913621262458472
"3043"	0.494139945272862	7.64168763031932	0.49234115243722	0.488280569783801	0.743715956720974	3043	0.740583406192241	"Mixed"	0.58273381294964
"5352"	0.533510147476859	7.35489800648805	0.492356977982231	0.488339665854435	0.743715956720974	5352	0.740583406192241	"CD8 Activated"	0.99792531120332
"3660"	-0.54634609607467	7.60319369398001	0.492238226434595	0.488380564590588	0.743715956720974	3660	0.740583406192241	"CD4 Activated"	0.907153729071537
"3771"	-0.678449935249635	7.41555389986469	0.492087545682453	0.488496870034464	0.743715956720974	3771	0.740600963880716	"CD8 Activated"	0.963325183374083
"4032"	0.460003912042788	6.88641858766268	0.490142593211192	0.489258072287319	0.744669655478632	4032	0.741604453744818	"Mixed"	0.545731707317073
"4259"	0.403441769310377	8.23680520800735	0.488443866805972	0.48999186377253	0.74542019512946	4259	0.742382302652914	"Mixed"	0.381818181818182
"5166"	-0.464242577499469	8.08767798270575	0.488314278893483	0.490048984103833	0.74542019512946	5166	0.742382302652914	"CD8 Activated"	0.975384615384615
"3878"	0.592665633802838	6.72423178863783	0.487923514303786	0.490327230136412	0.74542019512946	3878	0.74244748403309	"CD4 Activated"	0.722063037249284
"2164"	-0.419106536410956	6.54369930236727	0.487666373924986	0.490334740731576	0.74542019512946	2164	0.74244748403309	"cDC"	0.940425531914894
"4197"	-0.435023120677146	7.0836095570946	0.487460103197516	0.490425775438115	0.74542019512946	4197	0.742459029236011	"cDC"	0.985714285714286
"4073"	0.434575527652386	7.12472486157801	0.48702033467239	0.490619957354358	0.745498024584154	4073	0.74247798955613	"Mixed"	0.557333333333333
"1756"	-0.612574151421737	8.08562682153128	0.486972629503526	0.490746844418565	0.745498024584154	1756	0.742509499129977	"CD16 NK"	1
"3666"	0.560956400782583	7.40777227757861	0.485655701314921	0.491329002158042	0.745739490885862	3666	0.742672105920608	"CD8 Activated"	0.93598233995585
"3736"	0.482853410253311	7.03599070768886	0.485004326930255	0.491550735813382	0.745739490885862	3736	0.742672105920608	"CD16 Monocytes"	0.997474747474748
"2909"	0.528211434939598	7.06491771574747	0.485056024483916	0.491594484550012	0.745739490885862	2909	0.742672105920608	"CD4 Naive"	0.799426934097421
"839"	-0.629625753419625	7.71867842934255	0.484982704780905	0.491626960663157	0.745739490885862	839	0.742672105920608	"CD14 Monocytes"	0.964028776978417
"1415"	0.544461811829595	7.36868452880203	0.484754525113733	0.491714729140726	0.745739490885862	1415	0.742672105920608	"CD14 Monocytes"	0.96036036036036
"1462"	-0.63834039448601	7.99113095961124	0.484690206743021	0.491756555774234	0.745739490885862	1462	0.742672105920608	"CD4 Naive"	0.956217162872154
"4412"	-0.521852538202486	7.78961730020382	0.48390491513461	0.49202365065172	0.745739490885862	4412	0.742672105920608	"CD4 Naive"	0.797323135755258
"4515"	-0.636646355940792	7.18183647914351	0.483935391206204	0.492091256657421	0.745739490885862	4515	0.742672105920608	"CD8 Activated"	0.954929577464789
"976"	0.444172087568376	8.24992215881838	0.483631834854571	0.492120576247937	0.745739490885862	976	0.742672105920608	"CD4 Naive"	0.908256880733945
"3487"	0.446087189502295	7.25160008555762	0.48229011200431	0.492716935574403	0.746124631033117	3487	0.743160831301226	"Memory B Cells"	0.96043956043956
"694"	0.637434894695919	6.83008907108341	0.48240539344123	0.492770886012389	0.746124631033117	694	0.743160831301226	"CD14 Monocytes"	1
"5106"	-0.554319473435421	7.05354034454932	0.482266216984079	0.492832788297375	0.746124631033117	5106	0.743160831301226	"CD4 Activated"	0.708196721311475
"2664"	-0.51195384645832	7.99230769590271	0.481835934990576	0.492933031181134	0.746124631033117	2664	0.743160831301226	"Mixed"	0.699136868064118
"1738"	0.440528471033202	7.66830729860755	0.481265072497803	0.493173371461807	0.746124631033117	1738	0.743216623855369	"CD16 Monocytes"	1
"3063"	0.495339275160077	7.91655256161934	0.481269486338797	0.493186915118356	0.746124631033117	3063	0.743216623855369	"CD8 Activated"	0.901408450704225
"5389"	0.609617892561333	7.2614498747219	0.480784155448932	0.493492799994632	0.746124631033117	5389	0.743226719178669	"CD4 Activated"	0.930191972076789
"1302"	-0.637346745144903	7.96430439148696	0.480717372127021	0.49352257650644	0.746124631033117	1302	0.743226719178669	"CD8 Activated"	0.99859943977591
"3123"	-0.571868539145163	6.79992219089479	0.480565863877199	0.4935901405296	0.746124631033117	3123	0.743226719178669	"Memory B Cells"	0.916149068322981
"2220"	0.600485347518091	8.0994530951745	0.47852405529155	0.494502220418876	0.747194557567816	2220	0.744032577477591	"CD8 Naive"	0.995245641838352
"281"	0.413044402359408	7.64406003016796	0.477543982915315	0.494836426671301	0.747194557567816	281	0.744032577477591	"CD4 Activated"	0.987730061349693
"1081"	-0.618963601740335	7.72538764399941	0.477537818777255	0.494943811012012	0.747194557567816	1081	0.744032577477591	"Mixed"	0.666666666666667
"2834"	-0.645447553076066	8.02071009047943	0.477472184740955	0.494973222906722	0.747194557567816	2834	0.744032577477591	"CD4 Activated"	0.929519918283963
"2404"	-0.623307652237885	7.3822388792453	0.477470155598314	0.494974132253069	0.747194557567816	2404	0.744032577477591	"CD4 Naive"	0.930693069306931
"5093"	0.463449899514957	8.19781983855017	0.475754554356156	0.495639601594813	0.747878327632939	5093	0.744626247107398	"CD4 Naive"	0.928712871287129
"598"	-0.581251560703516	7.40647136156023	0.475761921599553	0.495740685868853	0.747878327632939	598	0.744626247107398	"CD4 Activated"	0.948339483394834
"1214"	-0.596433629707914	7.3219670948225	0.47541214674087	0.49589789588247	0.747878327632939	1214	0.74470767462622	"MAIT"	0.865707434052758
"1540"	0.510873079503816	7.47543045891259	0.474917213240893	0.496054655677184	0.747878327632939	1540	0.74470767462622	"CD8 Activated"	0.922374429223744
"3513"	-0.583713057295414	7.16125573498177	0.474954089858621	0.49610390421262	0.747878327632939	3513	0.74470767462622	"CD14 Monocytes"	0.978436657681941
"4372"	-0.604364874693815	7.98338839966187	0.47329040007571	0.496853380118279	0.748459467180867	4372	0.745347761072038	"Activated B Cells"	1
"1268"	-0.419507317005924	7.92823848315892	0.472942169289847	0.496906465423281	0.748459467180867	1268	0.745347761072038	"CD16 NK"	0.969057665260197
"2195"	0.663272406021017	7.16835594053811	0.472812570027781	0.497068998670535	0.748459467180867	2195	0.745347761072038	"CD14 Monocytes"	0.997792494481236
"1111"	0.381054694686522	7.69695996360344	0.472419053974366	0.497142722669918	0.748459467180867	1111	0.745347761072038	"CD4 Activated"	0.851063829787234
"1791"	0.399208516973562	8.41450065362701	0.472365896932798	0.497166741095707	0.748459467180867	1791	0.745347761072038	"CD16 NK"	0.997973657548126
"3899"	0.356729748023264	7.56492436841063	0.471866359345967	0.497392549468741	0.748595433346444	3899	0.745462244965578	"CD4 Activated"	0.976351351351351
"1049"	-0.805460281958675	7.69717213701219	0.471744501381337	0.497551543662104	0.748630794861961	1049	0.745462244965578	"CD8 Naive"	0.985169491525424
"204"	-0.649058424181546	7.99026438010284	0.471417398575796	0.497699487865226	0.748649515506499	204	0.745522949472215	"CD14 Monocytes"	0.979722518676628
"3935"	-0.554210943074763	7.56453877047028	0.470496260129376	0.49810563873204	0.748892014241288	3935	0.745747660668908	"CD4 Activated"	0.861337683523654
"4105"	-0.481413998641636	7.57616913390552	0.470233726103406	0.498131792278142	0.748892014241288	4105	0.745747660668908	"CD16 NK"	0.97131931166348
"2677"	-0.576325456615468	8.1564866764091	0.469924816181575	0.498375528178755	0.749054622738743	2677	0.745773931199342	"CD4 Naive"	0.907646474677259
"3683"	-0.545240500815932	7.48435400239645	0.469340823179728	0.49861846082366	0.749215935831037	3683	0.745958861690689	"CD16 NK"	0.976311336717428
"1144"	0.408588800196172	7.50851208686833	0.468706469313591	0.498825041031504	0.749322553479896	1144	0.745999747449999	"CD4 Activated"	0.905482041587902
"4829"	0.595298069682465	7.53913768274066	0.467303545365103	0.499566639065783	0.750232585169462	4829	0.746942565994695	"CD8 Activated"	0.968287526427061
